name,pubchem_cid,PC1,PC2
gsk269962,16095342.0,2.914840165012804,1.2003355330070016
cgp-54626,197584.0,-1.1784007262165819,0.6874377179822044
ticlopidine,5472.0,0.7304310185455503,-0.5229765521279037
dofequidar,9960287.0,1.0651838537555216,1.9335513527901211
tgx-221,51601993.0,2.124382776028435,0.7884444494140683
rs-100329,3567002.0,2.4460161164089564,1.320701276365695
sa-47,9840648.0,1.5308998364722566,1.5589351210282336
olopatadine,5281071.0,-1.2469553533477702,1.6008768714671753
khellin,3828.0,-2.030732801670392,-0.16312782944230886
osi-930,9868037.0,1.1168801844514693,-1.1230304925469192
ammonium-lactate,10313098.0,-3.3646760669537703,-1.2764741770774948
azd4573,124155204.0,2.2579542806376507,-0.1612314043970664
cefoselis,9830520.0,2.762700716809676,1.3113545449935176
isoflurane,4369440.0,-2.9739766633326874,-2.2731839939091736
cp-775146,10410059.0,-0.10101247863545648,2.116139629746372
n-methylpyrrolidone,13387.0,-0.20901231363619122,0.49812185418997945
clomifene,1548955.0,-1.19250481277412,1.2479246324467717
minerval,11066464.0,-3.5661228936318174,0.934831760352528
pifithrin-alpha,4817.0,1.4817688791525345,-0.23030009405025087
way-161503,6604916.0,1.6595855517351596,0.3452200328278239
palonosetron,6337614.0,1.217932893548432,0.10131925444735534
quinethazone,6604207.0,1.4795373906096758,-2.3698646558839416
xe-991,656732.0,-1.3620065938531083,-1.540433602533831
megestrol,19090.0,-3.0962001595647735,1.6699789498239728
ac-7954-(+/-),10937426.0,-0.4828836362157789,1.1687717662003219
edonerpic-maleate,9901946.0,0.09031910894810746,1.400898355497782
norcyclobenzaprine,9918.0,-1.6440097892887562,-0.4788095885245929
tucatinib,51039094.0,1.7799065863291696,-0.2685136230329457
ldn-209929,46871867.0,-0.14144311966991552,-0.4487453434495843
fosfructose,84951.0,-2.8660603777000113,0.013654577672598478
liothyronine,7048703.0,-1.981903448712751,-0.43446951929453514
deoxycorticosterone-acetate,5952.0,-2.9774267493066766,2.0166689100415027
ganetespib,135564985.0,1.836173793509821,-0.7981337761683789
epirizole,3242.0,1.6510063057714266,-1.4572226239548427
opc-21268,114904.0,1.5922659791744485,2.135179885033426
acrivastine,5284514.0,0.23480290137338056,0.3736732067683506
gsk1070916,46885626.0,2.4149355470632026,-0.9530452992515033
zolmitriptan,60857.0,0.7433350379872281,1.1794918744195773
"2,4-dinitrochlorobenzene",6.0,-0.8054392018236505,-2.6920096671904776
astragaloside-a,13943299.0,-2.1364635243058347,2.8354498419812977
chir-98014,53396311.0,2.540962241236863,-1.6196940799397324
dizocilpine-(+),180081.0,-1.1211469742619418,-1.6331801329664075
amineptine,38988248.0,-1.479278352600271,0.25886972293375576
lb42708,10099206.0,2.351578178170973,0.4589708166640598
p-dimethylinamyl-benzoate,26890.0,-1.5467552712878996,0.6406063353140476
tc2559,9823180.0,-1.0091771148117101,0.7467170196173956
anisindione,2197.0,-2.3083771996213596,-0.6708215484613949
dmh1,50997747.0,0.299992868349503,-1.532306152889928
butabindide,9817923.0,0.8446666123459714,0.41970227882862643
way-100635,5684.0,2.024805632561452,0.780477850185179
pivmecillinam,,1.1121706938192064,1.7976577657991806
lercanidipine,9809926.0,0.4321408990523157,1.3171906502535444
asp-9521,25210792.0,1.266105003883922,2.4415565243152377
sb-452533,9842609.0,0.7665490604313527,-0.022389777400729116
resibufogenin,6917974.0,-2.2692730830082724,1.6273207023038667
vinburnine,71203.0,1.1751249965324302,0.8596224849260423
kl-001,1367681.0,1.2444272907972342,-0.2121084791529717
fenspiride,3344.0,0.8929780659908628,1.5064813689520924
