pubchem_cid_clean,name,pubchem_cid,UMAP1,UMAP2,representation,name_clean,ring_category,ring_count
9861261,tram-39,9861261.0,6.472326,7.234767,Morgan + MACCS + CACTVS + descriptors,tram-39,3 rings,3.0
9861304,ckd-712,9861304.0,8.245037,6.6184034,Morgan + MACCS + CACTVS + descriptors,ckd-712,4+ rings,4.0
9861730,atizoram,9861730.0,9.04457,6.491683,Morgan + MACCS + CACTVS + descriptors,atizoram,4+ rings,4.0
9862166,cp-376395,9862166.0,9.655404,10.525028,Morgan + MACCS + CACTVS + descriptors,cp-376395,2 rings,2.0
9862248,sobetirome,9862248.0,8.435932,5.456238,Morgan + MACCS + CACTVS + descriptors,sobetirome,2 rings,2.0
9862660,ractopamine,9862660.0,8.167814,6.4954967,Morgan + MACCS + CACTVS + descriptors,ractopamine,2 rings,2.0
9862937,afobazole,9862937.0,9.888338,9.6249895,Morgan + MACCS + CACTVS + descriptors,afobazole,3 rings,3.0
9863253,bts-71321,9863253.0,7.1459846,9.979009,Morgan + MACCS + CACTVS + descriptors,bts-71321,2 rings,2.0
9863367,sb-242235,9863367.0,7.0777516,10.815649,Morgan + MACCS + CACTVS + descriptors,sb-242235,4+ rings,4.0
9863672,ripasudil,9863672.0,8.167142,9.655727,Morgan + MACCS + CACTVS + descriptors,ripasudil,3 rings,3.0
9863827,ozenoxacin,9863827.0,8.486204,10.8269825,Morgan + MACCS + CACTVS + descriptors,ozenoxacin,4+ rings,4.0
9864510,cbipes,9864510.0,8.248222,9.613464,Morgan + MACCS + CACTVS + descriptors,cbipes,3 rings,3.0
9864881,elafibranor,9864881.0,8.459407,5.445327,Morgan + MACCS + CACTVS + descriptors,elafibranor,2 rings,2.0
9864959,pd-118057,9864959.0,7.912518,7.75962,Morgan + MACCS + CACTVS + descriptors,pd-118057,3 rings,3.0
9865515,mocetinostat,9865515.0,7.75591,11.093033,Morgan + MACCS + CACTVS + descriptors,mocetinostat,4+ rings,4.0
9865528,mirabegron,9865528.0,7.8001785,10.209541,Morgan + MACCS + CACTVS + descriptors,mirabegron,3 rings,3.0
9865554,navarixin,9865554.0,8.693431,7.3947506,Morgan + MACCS + CACTVS + descriptors,navarixin,3 rings,3.0
9865587,sd-0006,9865587.0,7.289875,10.882017,Morgan + MACCS + CACTVS + descriptors,sd-0006,4+ rings,4.0
9865808,sc-236,9865808.0,8.168899,9.481194,Morgan + MACCS + CACTVS + descriptors,sc-236,3 rings,3.0
9867046,agn-194310,9867046.0,7.082895,6.1211205,Morgan + MACCS + CACTVS + descriptors,agn-194310,4+ rings,4.0
9867257,"cp-105,696",9867257.0,8.418284,5.121736,Morgan + MACCS + CACTVS + descriptors,"cp-105,696",4+ rings,5.0
9867642,laropiprant,9867642.0,8.425264,10.028457,Morgan + MACCS + CACTVS + descriptors,laropiprant,4+ rings,4.0
9867758,agn-195183,9867758.0,8.153497,7.5450516,Morgan + MACCS + CACTVS + descriptors,agn-195183,3 rings,3.0
9867770,jte-907,9867770.0,9.188122,7.081922,Morgan + MACCS + CACTVS + descriptors,jte-907,4+ rings,4.0
9867812,remimazolam,9867812.0,7.6343217,11.207193,Morgan + MACCS + CACTVS + descriptors,remimazolam,4+ rings,4.0
9868037,osi-930,9868037.0,9.722462,9.740229,Morgan + MACCS + CACTVS + descriptors,osi-930,4+ rings,4.0
9868491,tafluprost,9868491.0,8.480701,5.360637,Morgan + MACCS + CACTVS + descriptors,tafluprost,2 rings,2.0
9869929,avanafil,9869929.0,10.25258,10.107984,Morgan + MACCS + CACTVS + descriptors,avanafil,4+ rings,4.0
9869934,jnj-10397049,9869934.0,7.452338,8.08604,Morgan + MACCS + CACTVS + descriptors,jnj-10397049,3 rings,3.0
9870520,sograzepide,9870520.0,7.81113,11.0153885,Morgan + MACCS + CACTVS + descriptors,sograzepide,4+ rings,4.0
9870652,fimasartan,9870652.0,7.3152094,8.937349,Morgan + MACCS + CACTVS + descriptors,fimasartan,4+ rings,4.0
9871074,talmapimod,9871074.0,8.255567,10.546884,Morgan + MACCS + CACTVS + descriptors,talmapimod,4+ rings,4.0
9871419,ticagrelor,9871419.0,6.857364,11.248936,Morgan + MACCS + CACTVS + descriptors,ticagrelor,4+ rings,5.0
9871594,pd-156707,9871594.0,8.610706,5.0047536,Morgan + MACCS + CACTVS + descriptors,pd-156707,4+ rings,4.0
9872389,l-368899,9872389.0,8.312232,8.508854,Morgan + MACCS + CACTVS + descriptors,l-368899,4+ rings,4.0
9872609,nastorazepide,9872609.0,7.5158753,8.051586,Morgan + MACCS + CACTVS + descriptors,nastorazepide,4+ rings,4.0
9873,perflubron,9873.0,0.34740663,9.108039,Morgan + MACCS + CACTVS + descriptors,perflubron,0 rings,0.0
9873077,azelnidipine,9873077.0,8.431206,7.973167,Morgan + MACCS + CACTVS + descriptors,azelnidipine,4+ rings,5.0
9874913,cp-724714,9874913.0,10.301564,10.224466,Morgan + MACCS + CACTVS + descriptors,cp-724714,4+ rings,4.0
9875401,rivaroxaban,9875401.0,7.140441,8.312606,Morgan + MACCS + CACTVS + descriptors,rivaroxaban,4+ rings,4.0
9875498,camobucol,9875498.0,8.407822,5.4529696,Morgan + MACCS + CACTVS + descriptors,camobucol,2 rings,2.0
9876430,hp-228,9876430.0,5.8129177,5.5799117,Morgan + MACCS + CACTVS + descriptors,hp-228,4+ rings,4.0
9880,cyproterone-acetate,9880.0,0.3010222,6.5723114,Morgan + MACCS + CACTVS + descriptors,cyproterone-acetate,4+ rings,5.0
9882105,treosulfan,9882105.0,0.37013343,8.93489,Morgan + MACCS + CACTVS + descriptors,treosulfan,0 rings,0.0
9882424,ciprofibrate,9882424.0,8.427116,5.499698,Morgan + MACCS + CACTVS + descriptors,ciprofibrate,2 rings,2.0
9882580,beta-amyloid-synthesis-inhibitor,9882580.0,9.819919,10.135285,Morgan + MACCS + CACTVS + descriptors,beta-amyloid-synthesis-inhibitor,3 rings,3.0
9882972,ps178990,9882972.0,7.1509285,8.420852,Morgan + MACCS + CACTVS + descriptors,ps178990,3 rings,3.0
9883333,ranitidine,9883333.0,9.030051,8.445937,Morgan + MACCS + CACTVS + descriptors,ranitidine,1 ring,1.0
9883915,promestriene,9883915.0,7.9544396,4.625633,Morgan + MACCS + CACTVS + descriptors,promestriene,4+ rings,4.0
9884685,pi-103,9884685.0,9.971197,9.870671,Morgan + MACCS + CACTVS + descriptors,pi-103,4+ rings,5.0
9884817,gr-79236,9884817.0,6.0840173,11.794098,Morgan + MACCS + CACTVS + descriptors,gr-79236,4+ rings,4.0
9884833,npy-5ra972,9884833.0,8.320107,10.620982,Morgan + MACCS + CACTVS + descriptors,npy-5ra972,4+ rings,4.0
9886086,ro-28-1675,9886086.0,8.106713,9.654818,Morgan + MACCS + CACTVS + descriptors,ro-28-1675,3 rings,3.0
9887351,pnu-177864,9887351.0,8.93779,8.049755,Morgan + MACCS + CACTVS + descriptors,pnu-177864,2 rings,2.0
9887537,adoprazine,9887537.0,9.713637,10.214462,Morgan + MACCS + CACTVS + descriptors,adoprazine,4+ rings,5.0
9887712,dapagliflozin,9887712.0,8.860337,5.0234942,Morgan + MACCS + CACTVS + descriptors,dapagliflozin,3 rings,3.0
9887868,iem1754,9887868.0,0.9400167,9.298276,Morgan + MACCS + CACTVS + descriptors,iem1754,4+ rings,4.0
9887870,pd-166793,9887870.0,8.162726,8.383679,Morgan + MACCS + CACTVS + descriptors,pd-166793,2 rings,2.0
9887884,dmp-543,9887884.0,8.29734,10.978784,Morgan + MACCS + CACTVS + descriptors,dmp-543,4+ rings,5.0
9888030,nnc-05-2090,9888030.0,9.4011545,10.414233,Morgan + MACCS + CACTVS + descriptors,nnc-05-2090,4+ rings,5.0
9888141,ono-4817,9888141.0,8.807274,6.790103,Morgan + MACCS + CACTVS + descriptors,ono-4817,2 rings,2.0
9888590,hmn-214,9888590.0,9.028019,9.578808,Morgan + MACCS + CACTVS + descriptors,hmn-214,3 rings,3.0
98889,4-hydroxy-phenazone,98889.0,7.113708,8.692874,Morgan + MACCS + CACTVS + descriptors,4-hydroxy-phenazone,2 rings,2.0
9889366,mibampator,9889366.0,8.224927,8.455085,Morgan + MACCS + CACTVS + descriptors,mibampator,2 rings,2.0
9890801,evatanepag,9890801.0,9.137041,9.708762,Morgan + MACCS + CACTVS + descriptors,evatanepag,3 rings,3.0
9891901,ngb-2904,9891901.0,7.171523,8.253059,Morgan + MACCS + CACTVS + descriptors,ngb-2904,4+ rings,5.0
9891980,rec-15/2615,9891980.0,10.662379,10.394848,Morgan + MACCS + CACTVS + descriptors,rec-15/2615,4+ rings,4.0
9892071,tebipenem,9892071.0,1.9993656,8.286715,Morgan + MACCS + CACTVS + descriptors,tebipenem,4+ rings,4.0
9892554,emd-66684,9892554.0,7.5946994,11.158038,Morgan + MACCS + CACTVS + descriptors,emd-66684,4+ rings,5.0
9892815,sd-2590,9892815.0,8.974364,7.8429146,Morgan + MACCS + CACTVS + descriptors,sd-2590,3 rings,3.0
9893228,tipelukast,9893228.0,8.483429,5.341962,Morgan + MACCS + CACTVS + descriptors,tipelukast,2 rings,2.0
9893571,gw-4064,9893571.0,8.906121,9.350568,Morgan + MACCS + CACTVS + descriptors,gw-4064,4+ rings,4.0
989438,veralipride,989438.0,9.191177,7.813724,Morgan + MACCS + CACTVS + descriptors,veralipride,2 rings,2.0
9894584,naringin-dihydrochalcone,9894584.0,8.972865,4.753671,Morgan + MACCS + CACTVS + descriptors,naringin-dihydrochalcone,4+ rings,4.0
9895193,uki-1,9895193.0,8.305144,8.460775,Morgan + MACCS + CACTVS + descriptors,uki-1,3 rings,3.0
989521,y16,989521.0,8.853938,7.6521883,Morgan + MACCS + CACTVS + descriptors,y16,4+ rings,4.0
9900576,bts-54505,9900576.0,6.508393,7.350206,Morgan + MACCS + CACTVS + descriptors,bts-54505,2 rings,2.0
9901946,edonerpic-maleate,9901946.0,6.864277,7.605546,Morgan + MACCS + CACTVS + descriptors,edonerpic-maleate,3 rings,3.0
9903,lithocholic-acid,9903.0,0.12445839,7.329532,Morgan + MACCS + CACTVS + descriptors,lithocholic-acid,4+ rings,4.0
9903482,n-acetylcarnosine,9903482.0,5.722128,11.201237,Morgan + MACCS + CACTVS + descriptors,n-acetylcarnosine,1 ring,1.0
9903786,tpca-1,9903786.0,7.4866486,8.299989,Morgan + MACCS + CACTVS + descriptors,tpca-1,2 rings,2.0
9904854,r112,9904854.0,10.034959,10.252756,Morgan + MACCS + CACTVS + descriptors,r112,3 rings,3.0
9905811,phenylmercuric-acetate,9905811.0,7.1049614,6.2485065,Morgan + MACCS + CACTVS + descriptors,phenylmercuric-acetate,1 ring,1.0
9906855,rabeprazole,9906855.0,9.852188,9.599443,Morgan + MACCS + CACTVS + descriptors,rabeprazole,3 rings,3.0
9907286,cp-471474,9907286.0,8.941613,7.9438796,Morgan + MACCS + CACTVS + descriptors,cp-471474,2 rings,2.0
9907323,cutamesine,9907323.0,9.193704,6.5923376,Morgan + MACCS + CACTVS + descriptors,cutamesine,3 rings,3.0
9908880,l-838417,9908880.0,10.094397,9.660215,Morgan + MACCS + CACTVS + descriptors,l-838417,4+ rings,4.0
9908992,rs-79948,9908992.0,8.996694,7.0216365,Morgan + MACCS + CACTVS + descriptors,rs-79948,4+ rings,4.0
9910224,zibotentan,9910224.0,8.90619,9.583817,Morgan + MACCS + CACTVS + descriptors,zibotentan,4+ rings,4.0
9910393,mcc950,9910393.0,8.956118,8.064546,Morgan + MACCS + CACTVS + descriptors,mcc950,4+ rings,4.0
9910486,sb-705498,9910486.0,7.459071,11.042967,Morgan + MACCS + CACTVS + descriptors,sb-705498,3 rings,3.0
9910975,sp-100030,9910975.0,7.832844,10.891998,Morgan + MACCS + CACTVS + descriptors,sp-100030,2 rings,2.0
9911463,gw-405833,9911463.0,9.194904,10.105417,Morgan + MACCS + CACTVS + descriptors,gw-405833,4+ rings,4.0
9911716,ym-750,9911716.0,7.0516834,8.22961,Morgan + MACCS + CACTVS + descriptors,ym-750,4+ rings,5.0
9911830,tivozanib,9911830.0,10.24322,10.427269,Morgan + MACCS + CACTVS + descriptors,tivozanib,4+ rings,4.0
9912743,sb-683698,9912743.0,8.805002,7.055217,Morgan + MACCS + CACTVS + descriptors,sb-683698,3 rings,3.0
9912992,spp301,9912992.0,9.156568,9.551588,Morgan + MACCS + CACTVS + descriptors,spp301,4+ rings,4.0
9913339,bms-566419,9913339.0,7.6227736,11.12485,Morgan + MACCS + CACTVS + descriptors,bms-566419,4+ rings,5.0
9913767,selexipag,9913767.0,8.349273,9.770099,Morgan + MACCS + CACTVS + descriptors,selexipag,3 rings,3.0
9914412,zm-447439,9914412.0,10.516538,10.407437,Morgan + MACCS + CACTVS + descriptors,zm-447439,4+ rings,5.0
9915743,neratinib,9915743.0,10.376382,10.312715,Morgan + MACCS + CACTVS + descriptors,neratinib,4+ rings,4.0
9915813,bms-470539,9915813.0,9.925539,10.043554,Morgan + MACCS + CACTVS + descriptors,bms-470539,4+ rings,4.0
9915886,thiocolchicoside,9915886.0,9.144312,5.5938168,Morgan + MACCS + CACTVS + descriptors,thiocolchicoside,4+ rings,4.0
9916461,tradipitant,9916461.0,8.048137,10.486611,Morgan + MACCS + CACTVS + descriptors,tradipitant,4+ rings,5.0
9916734,pd-173212,9916734.0,8.839188,6.853377,Morgan + MACCS + CACTVS + descriptors,pd-173212,3 rings,3.0
99170,c-751,99170.0,5.6986747,11.172276,Morgan + MACCS + CACTVS + descriptors,c-751,1 ring,1.0
9917079,av-608,9917079.0,8.021202,10.704705,Morgan + MACCS + CACTVS + descriptors,av-608,4+ rings,5.0
9917968,trodusquemine,9917968.0,0.14231856,7.2914767,Morgan + MACCS + CACTVS + descriptors,trodusquemine,4+ rings,4.0
9917980,secoisolariciresinol-diglucoside,9917980.0,8.974178,4.754308,Morgan + MACCS + CACTVS + descriptors,secoisolariciresinol-diglucoside,4+ rings,4.0
9918,norcyclobenzaprine,9918.0,6.4149437,7.4929852,Morgan + MACCS + CACTVS + descriptors,norcyclobenzaprine,3 rings,3.0
9918381,rilapladib,9918381.0,7.3384185,8.455484,Morgan + MACCS + CACTVS + descriptors,rilapladib,4+ rings,6.0
9918559,avn-944,9918559.0,9.72957,10.183803,Morgan + MACCS + CACTVS + descriptors,avn-944,3 rings,3.0
9919153,u-75799e,9919153.0,5.78599,5.661326,Morgan + MACCS + CACTVS + descriptors,u-75799e,4+ rings,6.0
9919342,indocyanine-green,9919342.0,6.624094,8.601144,Morgan + MACCS + CACTVS + descriptors,indocyanine-green,4+ rings,6.0
9922739,asp-6537,9922739.0,9.86825,9.711524,Morgan + MACCS + CACTVS + descriptors,asp-6537,3 rings,3.0
992293,bay-8002,992293.0,8.415685,8.167264,Morgan + MACCS + CACTVS + descriptors,bay-8002,3 rings,3.0
9924539,"trans-4-[8-(3-fluorophenyl)-1,7-naphthyridin-6-yl]cyclohexanecarboxylic-acid",9924539.0,8.47618,10.799793,Morgan + MACCS + CACTVS + descriptors,"trans-4-[8-(3-fluorophenyl)-1,7-naphthyridin-6-yl]cyclohexanecarboxylic-acid",4+ rings,4.0
9925740,terodiline,9925740.0,6.4467974,7.4830084,Morgan + MACCS + CACTVS + descriptors,terodiline,2 rings,2.0
9926048,dmab-anabaseine,9926048.0,7.2663627,10.184391,Morgan + MACCS + CACTVS + descriptors,dmab-anabaseine,3 rings,3.0
9926791,tofacitinib,9926791.0,7.1488795,11.242604,Morgan + MACCS + CACTVS + descriptors,tofacitinib,3 rings,3.0
9926832,mavoglurant,9926832.0,7.312342,7.2481723,Morgan + MACCS + CACTVS + descriptors,mavoglurant,3 rings,3.0
9926999,ly456236,9926999.0,10.196896,10.389571,Morgan + MACCS + CACTVS + descriptors,ly456236,3 rings,3.0
9927531,bibr-1532,9927531.0,7.9033704,7.7024436,Morgan + MACCS + CACTVS + descriptors,bibr-1532,3 rings,3.0
9928284,ac260584,9928284.0,9.07458,7.3394656,Morgan + MACCS + CACTVS + descriptors,ac260584,3 rings,3.0
9928335,pd-168568,9928335.0,7.1924624,8.367225,Morgan + MACCS + CACTVS + descriptors,pd-168568,4+ rings,4.0
9929425,bctc,9929425.0,7.41808,10.726348,Morgan + MACCS + CACTVS + descriptors,bctc,3 rings,3.0
9929984,s-17092,9929984.0,6.977138,7.752428,Morgan + MACCS + CACTVS + descriptors,s-17092,4+ rings,5.0
9930049,vernakalant,9930049.0,9.166493,6.564391,Morgan + MACCS + CACTVS + descriptors,vernakalant,3 rings,3.0
9930121,pha-543613,9930121.0,9.620184,10.044955,Morgan + MACCS + CACTVS + descriptors,pha-543613,4+ rings,5.0
9930827,olesoxime,9930827.0,-0.086010754,7.099714,Morgan + MACCS + CACTVS + descriptors,olesoxime,4+ rings,4.0
9931954,rucaparib,9931954.0,8.245699,10.625538,Morgan + MACCS + CACTVS + descriptors,rucaparib,4+ rings,4.0
9932000,pha-568487,9932000.0,9.15012,6.7923307,Morgan + MACCS + CACTVS + descriptors,pha-568487,4+ rings,5.0
9932302,dixyrazine,9932302.0,6.5080786,8.210156,Morgan + MACCS + CACTVS + descriptors,dixyrazine,4+ rings,4.0
9932888,lestaurtinib,9932888.0,8.626092,10.603482,Morgan + MACCS + CACTVS + descriptors,lestaurtinib,4+ rings,8.0
9933193,glycopyrrolate,9933193.0,7.328799,6.523077,Morgan + MACCS + CACTVS + descriptors,glycopyrrolate,3 rings,3.0
9933475,cediranib,9933475.0,10.585639,10.369144,Morgan + MACCS + CACTVS + descriptors,cediranib,4+ rings,5.0
9934347,nvp-tae226,9934347.0,10.25061,10.1006775,Morgan + MACCS + CACTVS + descriptors,nvp-tae226,4+ rings,4.0
9934458,gw-0742,9934458.0,9.378537,9.65051,Morgan + MACCS + CACTVS + descriptors,gw-0742,3 rings,3.0
9935015,sx-011,9935015.0,8.272883,10.545089,Morgan + MACCS + CACTVS + descriptors,sx-011,4+ rings,4.0
9935681,firategrast,9935681.0,8.799838,6.8654866,Morgan + MACCS + CACTVS + descriptors,firategrast,3 rings,3.0
9936388,sb-743921,9936388.0,8.912004,7.097906,Morgan + MACCS + CACTVS + descriptors,sb-743921,4+ rings,4.0
9936489,capadenoson,9936489.0,9.476697,9.751148,Morgan + MACCS + CACTVS + descriptors,capadenoson,4+ rings,4.0
9936746,otx015,9936746.0,7.7869034,10.050225,Morgan + MACCS + CACTVS + descriptors,otx015,4+ rings,5.0
9937291,olodanrigan,9937291.0,9.18739,6.7495975,Morgan + MACCS + CACTVS + descriptors,olodanrigan,4+ rings,5.0
9938056,tocofersolan,9938056.0,8.289566,5.283495,Morgan + MACCS + CACTVS + descriptors,tocofersolan,2 rings,2.0
9938545,jte-607,9938545.0,9.066274,7.1773114,Morgan + MACCS + CACTVS + descriptors,jte-607,3 rings,3.0
9938840,terutroban,9938840.0,8.245588,8.446939,Morgan + MACCS + CACTVS + descriptors,terutroban,3 rings,3.0
9939609,darapladib,9939609.0,7.3032556,8.513622,Morgan + MACCS + CACTVS + descriptors,darapladib,4+ rings,5.0
9941444,pasireotide,9941444.0,5.8145256,5.668436,Morgan + MACCS + CACTVS + descriptors,pasireotide,4+ rings,8.0
9943465,gw-441756,9943465.0,8.212959,10.72921,Morgan + MACCS + CACTVS + descriptors,gw-441756,4+ rings,4.0
99474,diosgenin,99474.0,0.072796285,7.169573,Morgan + MACCS + CACTVS + descriptors,diosgenin,4+ rings,6.0
99478,o-acetyl-l-serine,99478.0,1.0876697,8.59397,Morgan + MACCS + CACTVS + descriptors,o-acetyl-l-serine,0 rings,0.0
99479,apc-100,99479.0,8.181374,5.2176733,Morgan + MACCS + CACTVS + descriptors,apc-100,2 rings,2.0
9947999,dasotraline,9947999.0,6.434551,7.373522,Morgan + MACCS + CACTVS + descriptors,dasotraline,3 rings,3.0
9948102,pitolisant,9948102.0,6.729565,7.563563,Morgan + MACCS + CACTVS + descriptors,pitolisant,2 rings,2.0
9948445,nps-2407,9948445.0,8.244091,10.988377,Morgan + MACCS + CACTVS + descriptors,nps-2407,3 rings,3.0
9949641,plinabulin,9949641.0,7.5354676,10.927569,Morgan + MACCS + CACTVS + descriptors,plinabulin,3 rings,3.0
9950244,sulopenem,9950244.0,1.8744121,8.402199,Morgan + MACCS + CACTVS + descriptors,sulopenem,3 rings,3.0
9951066,linaprazan,9951066.0,7.645702,11.1867285,Morgan + MACCS + CACTVS + descriptors,linaprazan,3 rings,3.0
99514,isosteviol,99514.0,0.055837728,7.337817,Morgan + MACCS + CACTVS + descriptors,isosteviol,4+ rings,4.0
9951955,neu2000,9951955.0,8.100633,7.4866023,Morgan + MACCS + CACTVS + descriptors,neu2000,2 rings,2.0
9952709,cd-1530,9952709.0,8.007413,5.1918144,Morgan + MACCS + CACTVS + descriptors,cd-1530,4+ rings,7.0
9952773,tak-715,9952773.0,7.7430105,10.382638,Morgan + MACCS + CACTVS + descriptors,tak-715,4+ rings,4.0
9952884,voreloxin,9952884.0,8.011156,10.702896,Morgan + MACCS + CACTVS + descriptors,voreloxin,4+ rings,4.0
9952916,cetilistat,9952916.0,7.932306,7.205187,Morgan + MACCS + CACTVS + descriptors,cetilistat,2 rings,2.0
9953357,rwj-50271,9953357.0,7.645759,10.376218,Morgan + MACCS + CACTVS + descriptors,rwj-50271,3 rings,3.0
9953485,ro-48-6791,9953485.0,7.651613,11.20521,Morgan + MACCS + CACTVS + descriptors,ro-48-6791,4+ rings,4.0
9953599,gr-159897,9953599.0,8.205711,9.901883,Morgan + MACCS + CACTVS + descriptors,gr-159897,4+ rings,4.0
9953769,rs-504393,9953769.0,9.327355,10.167994,Morgan + MACCS + CACTVS + descriptors,rs-504393,4+ rings,5.0
9954083,u-18666a,9954083.0,0.23803402,6.771778,Morgan + MACCS + CACTVS + descriptors,u-18666a,4+ rings,4.0
9954236,ns-3623,9954236.0,7.3663907,10.256499,Morgan + MACCS + CACTVS + descriptors,ns-3623,3 rings,3.0
9954280,ntzdpa,9954280.0,8.565065,10.269909,Morgan + MACCS + CACTVS + descriptors,ntzdpa,4+ rings,4.0
9955015,nas-181,9955015.0,8.940387,6.5533648,Morgan + MACCS + CACTVS + descriptors,nas-181,4+ rings,4.0
9955116,banoxantrone,9955116.0,8.268589,7.466634,Morgan + MACCS + CACTVS + descriptors,banoxantrone,3 rings,3.0
9956119,chir-99021,9956119.0,7.0781174,10.421753,Morgan + MACCS + CACTVS + descriptors,chir-99021,4+ rings,4.0
9956146,jdtic,9956146.0,8.145529,6.995451,Morgan + MACCS + CACTVS + descriptors,jdtic,4+ rings,4.0
9956222,ym-201636,9956222.0,10.008256,9.913594,Morgan + MACCS + CACTVS + descriptors,ym-201636,4+ rings,6.0
9956637,pd-198306,9956637.0,7.733609,8.042214,Morgan + MACCS + CACTVS + descriptors,pd-198306,3 rings,3.0
9957280,nnc-55-0396,9957280.0,7.5554185,10.958784,Morgan + MACCS + CACTVS + descriptors,nnc-55-0396,4+ rings,5.0
9957601,suplatast,9957601.0,8.537153,7.0473013,Morgan + MACCS + CACTVS + descriptors,suplatast,1 ring,1.0
9958279,s26948,9958279.0,8.980365,7.5351124,Morgan + MACCS + CACTVS + descriptors,s26948,4+ rings,4.0
996,phenol,996.0,7.8765326,5.6426578,Morgan + MACCS + CACTVS + descriptors,phenol,1 ring,1.0
9960285,atn-161,9960285.0,5.7984476,11.332962,Morgan + MACCS + CACTVS + descriptors,atn-161,2 rings,2.0
9960287,dofequidar,9960287.0,9.460879,10.493756,Morgan + MACCS + CACTVS + descriptors,dofequidar,4+ rings,5.0
9961192,l-161982,9961192.0,8.010721,9.159182,Morgan + MACCS + CACTVS + descriptors,l-161982,4+ rings,5.0
9961766,bio-1211,9961766.0,7.471317,7.8615375,Morgan + MACCS + CACTVS + descriptors,bio-1211,3 rings,3.0
9964521,aminolevulinic-acid-benzyl-ester,9964521.0,7.258302,6.8738976,Morgan + MACCS + CACTVS + descriptors,aminolevulinic-acid-benzyl-ester,1 ring,1.0
9965330,pomalidomide,9965330.0,7.26471,8.272665,Morgan + MACCS + CACTVS + descriptors,pomalidomide,3 rings,3.0
9966051,vortioxetine,9966051.0,6.4019413,8.260421,Morgan + MACCS + CACTVS + descriptors,vortioxetine,3 rings,3.0
9967941,sb-525334,9967941.0,6.9333825,10.5568905,Morgan + MACCS + CACTVS + descriptors,sb-525334,4+ rings,4.0
9976842,sr-11302,9976842.0,6.992879,6.2151756,Morgan + MACCS + CACTVS + descriptors,sr-11302,2 rings,2.0
9976892,gsk239512,9976892.0,9.726747,10.233408,Morgan + MACCS + CACTVS + descriptors,gsk239512,4+ rings,5.0
9979608,mosapride,9979608.0,9.168109,7.4545083,Morgan + MACCS + CACTVS + descriptors,mosapride,3 rings,3.0
998021,ica-121431,998021.0,8.232339,9.489759,Morgan + MACCS + CACTVS + descriptors,ica-121431,4+ rings,4.0
