compound_embedding_row_index,compound_name,n_profiles,mean_total_error,variance_total_error,std_total_error,median_total_error,mean_signature_error,variance_signature_error,std_signature_error,mean_compound_error,variance_compound_error,mean_numeric_error,mean_categorical_error,mean_signature_reconstruction_loss,mean_compound_reconstruction_bce,mean_signature_sign_accuracy,mean_compound_bitwise_accuracy,error_percentile,predictability_score
8214,"Naphthalene-1,2,4-trione; lawsone",10,0.13045833,0.00053771853,0.023188759,0.124746665,0.07608215,0.00039211995,0.019802017,0.04866568,3.0982133e-05,0.0004137857,0.011255488,0.172624473,0.01283049,0.987233149,0.9969222,0.46752460257380773,0.5324753974261922
7170,"(8R,9R,10R)-9-[4-(3-cyanophenyl)phenyl]-10-(hydroxymethyl)-N-(2-methoxyphenyl)-1,6-diazabicyclo[6.2.0]decane-6-carboxamide; SA-1921867",2,0.13046673,0.00036511046,0.019107863,0.13046673,0.08687649,0.00024888408,0.01577606,0.03577712,1.7665881e-05,0.00048761177,0.0154311955,0.21417197500000001,0.010279678,0.96769307,0.99706876,0.4676760030280091,0.5323239969719908
2359,FTI-276; Fti 276,2,0.13047798,0.00059275853,0.024346633,0.13047798,0.070613,0.0004801924,0.02191329,0.05236478,6.343226e-07,0.00036721746,0.014853522,0.17947360499999998,0.016783595,0.9838118,0.99413747,0.46782740348221047,0.5321725965177895
7415,"1-[(2S,3S)-2-[[(3,4-dichlorophenyl)methyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-10-yl]-3-[4-(trifluoromethyl)phenyl]urea; BRD-K88714443",1,0.13048492,0.0,0.0,0.13048492,0.069014326,0.0,0.0,0.05628439,0.0,0.0033741621,0.009022768,0.20771787,0.0042728824,0.9859155,0.9989741,0.46797880393641184,0.5320211960635881
3952,"7-Chloro-1,3-dihydro-5-(1H-pyrrol-2-yl)-2H-1,4-benzodiazepin-2-one; BRD-K19059335",1,0.13048567,0.0,0.0,0.13048567,0.0392304,0.0,0.0,0.080029115,0.0,0.00063006306,0.022200292,0.18138754,0.035853934,0.98380566,0.98915434,0.46813020439061315,0.5318697956093869
4405,carteolol,4,0.13050827,0.00034685104,0.018623937,0.12411329,0.05535075,0.00020102742,0.014178414,0.072773345,2.774664e-05,0.00047592592,0.004577988,0.20688562500000002,0.01550647,0.9635605075,0.99516344,0.4682816048448145,0.5317183951551855
2622,"3-hydroxy-1,2-dimethylpyridin-4-one; Deferiprone; deferiprone",1,0.13052061,0.0,0.0,0.13052061,0.06833881,0.0,0.0,0.05002984,0.0,0.0004088785,0.024140354,0.21875824,0.013012738,0.9757576,0.99516344,0.4684330052990159,0.5315669947009841
2188,"(2S,3S)-N-[[2-methoxy-5-(trifluoromethoxy)phenyl]methyl]-2-phenylpiperidin-3-amine; CP-122721",1,0.13052392,0.0,0.0,0.13052392,0.04206732,0.0,0.0,0.08676411,0.0,0.001087254,0.0029500667,0.07147565,0.012609879,1.0,0.9960428,0.46858440575321725,0.5314155942467828
6971,"3-(2-chlorophenyl)-6-[3-(cyclopropylmethoxy)-4-methoxyphenyl]-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine; BRD-K65242613",6,0.1305595,0.00049959205,0.022351556,0.13291733,0.06700966,0.0007948686,0.028193414,0.058083758,2.702363e-05,0.0003118658,0.010807411,0.21209216,0.013243214999999997,0.9696456749999999,0.9960428,0.4687358062074186,0.5312641937925814
2035,4-(4-(N-benzoylamino)anilino)-6-methoxy-7-(3-(1-morpholino)propoxy)quinazoline; ZM-447439,66,0.13056499,0.006026665,0.07763159,0.104061246,0.09688202,0.0054907226,0.07409941,0.025349189,2.399505e-05,0.00051731046,0.016460635,0.27385930484848486,0.001593922,0.9446993093939394,0.9998534299999999,0.46888720666162,0.53111279333838
2558,Diphemanil; diphemanil,1,0.13056819,0.0,0.0,0.13056819,0.06888674,0.0,0.0,0.056293778,0.0,0.00084128213,0.010438872,0.23856336,0.013786599,0.95983934,0.99531,0.46903860711582135,0.5309613928841787
3318,Amantadine; adamantan-1-amine; amantadine,12,0.13058133,0.0020470559,0.0452444,0.116743885,0.060251314,0.0017928283,0.042341802,0.064535394,7.2665202e-06,0.0008325472,0.0112562245,0.16655283008333333,0.0071871155,0.9770078858333333,0.9980946999999999,0.4691900075700227,0.5308099924299773
6978,"BRD-A17757596; N-[4-[[2-methoxy-5-[4-oxo-3-(phenylmethyl)-1,2-dihydroquinazolin-2-yl]phenyl]methoxy]phenyl]acetamide",2,0.13059884,9.121137e-06,0.0030201273,0.13059884,0.06552735,1.3532839e-05,0.003678698,0.058031544,9.938163e-07,0.00043696817,0.013905152,0.20777982,0.011262168,0.972591915,0.99618936,0.4693414080242241,0.5306585919757759
3049,1-[(2-chlorophenyl)-diphenylmethyl]pyrazole; Tram-34,4,0.13062501,0.00074734003,0.02733752,0.11800897,0.029559057,0.000251625,0.015862692,0.09852705,0.00012281614,0.00072908076,0.004786176,0.15664442850000002,0.028545605,0.97715735,0.9897406,0.46949280847842545,0.5305071915215746
8152,"1H-imidazole-5-carboxylic acid 4-[[5-(1-naphthalenyl)-1,3,4-oxadiazol-2-yl]thio]but-2-ynyl ester; BRD-K88511582",3,0.13064843,0.00016508882,0.012848688,0.12640536,0.077149354,0.00018592087,0.013635282,0.049064007,4.3653552e-05,0.00021621493,0.008783662,0.15532898333333334,0.0335744,0.98922,0.9888612,0.4696442089326268,0.5303557910673732
2356,Irt-102; metenkephalin,2,0.13068658,0.00014519031,0.0120495,0.13068658,0.07777313,0.00052245957,0.022857374,0.043454513,0.00012081325,0.0005265854,0.018707247,0.15745212,0.0042497963,0.99189845,0.9985344,0.4697956093868282,0.5302043906131718
4669,olopatadine,1,0.13075626,0.0,0.0,0.13075626,0.057323255,0.0,0.0,0.0689265,0.0,0.0009891359,0.008617354,0.30591062,0.018475987,0.95477384,0.99311155,0.46994700984102955,0.5300529901589704
4784,clebopride,4,0.13078792,4.3651296e-05,0.0066069104,0.13071027,0.048820462,2.8991735e-05,0.0053843968,0.08043831,9.455914e-06,0.00075155986,0.0027576827,0.1777756,0.0044840453,0.9689102350000001,0.99868095,0.47009841029523086,0.5299015897047692
7349,"1-[(2S,3R)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(methylsulfonyl)amino]methyl]-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-9-yl]-3-(1-naphthalenyl)urea; BRD-K83216232",2,0.13079694,6.493642e-05,0.00805832,0.13079694,0.059397362,8.6340475e-07,0.0009291958,0.06276661,2.0529193e-05,0.0009828219,0.016872799,0.252016255,0.007156732,0.96234455,0.9980947,0.47024981074943223,0.5297501892505678
6256,"(1R,4aR,4bS,7R,10aR)-7-ethenyl-6-hydroxy-1,4a,7-trimethyl-3,4,4b,5,6,9,10,10a-octahydro-2H-phenanthrene-1-carboxylic acid; ST-023431",2,0.1308001,0.0010605527,0.032566123,0.1308001,0.07988979,0.0013629973,0.036918793,0.044926696,4.216553e-07,0.0004843388,0.011773506,0.217029295,0.026479825,0.9767676999999999,0.9920856,0.4704012112036336,0.5295987887963665
7773,"BRD-K78559095; N-[(2S,3R)-2-[[(3,5-dimethyl-4-isoxazolyl)sulfonyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-10-yl]-2-pyrazinecarboxamide",1,0.13084523,0.0,0.0,0.13084523,0.064473644,0.0,0.0,0.06181479,0.0,0.00089068676,0.008757318,0.17838924,0.015759777,0.98380566,0.9944306,0.47055261165783496,0.5294473883421651
7916,"3,5-diamino-N-[amino-[(2,4-dichlorophenyl)methylimino]methyl]-6-chloro-2-pyrazinecarboxamide; dichlorobenzamil",11,0.1309011,0.0008859304,0.029764578,0.120285034,0.07395804,0.0007193285,0.026820304,0.052160386,4.112833e-05,0.0004946822,0.009367467,0.17741610363636362,0.02233615,0.9808438590909091,0.9913528,0.47070401211203633,0.5292959878879637
2856,Mexiletine; mexiletine,7,0.13092683,0.00066563854,0.025799967,0.12304628,0.06751301,0.00019583268,0.013994023,0.060914733,0.0001644366,0.000768122,0.0046909386,0.1639526657142857,0.0067841983,0.9779444114285714,0.9983878,0.4708554125662377,0.5291445874337624
1224,2-[2-[(4-carbamimidoylanilino)-(5-ethoxy-2-fluoro-3-propan-2-yloxyphenyl)methyl]-1H-imidazol-5-yl]benzamide,1,0.13098435,0.0,0.0,0.13098435,0.022038441,0.0,0.0,0.10704349,0.0,0.0001675908,0.0037378122,0.0933346,0.041152902,1.0,0.9853437,0.47100681302043906,0.528993186979561
578,2-phenyl-N-(5-propan-2-yl-2-thiazolyl)acetamide; BML-259,16,0.13100639,0.0005953703,0.024400212,0.12654933,0.07032475,0.0005444602,0.02333367,0.045305695,2.5843714e-05,0.0015817072,0.030119225,0.179524565,0.014381202,0.9825177887500001,0.99516344,0.47115821347464043,0.5288417865253596
1282,PSB-11,3,0.13103877,5.7809437e-05,0.007603254,0.13484974,0.058474902,4.573533e-05,0.006762791,0.06564344,1.3158889e-05,0.00020674139,0.013758167,0.2046069,0.04798792700000001,0.97771067,0.98241246,0.4713096139288418,0.5286903860711583
20664,morantel,5,0.1310468,0.00016137252,0.012703248,0.12914856,0.052251846,0.00020391059,0.014279726,0.07642083,2.0325077e-05,0.0005804789,0.0045160567,0.17396131,0.03766743,0.9739296919999999,0.98827493,0.47146101438304316,0.5285389856169569
8233,BRD-K04546108; JAK3 inhibitor VI,15,0.13104723,0.00022289543,0.014929682,0.12968014,0.060065858,0.00021304202,0.014595959,0.058602963,2.0167561e-05,0.00046084382,0.024572505,0.21689175933333335,0.00961634,0.968557374,0.9960428,0.47161241483724453,0.5283875851627555
4156,"2-[6-(Cyclopentylamino)-9-purinyl]-5-(hydroxymethyl)oxolane-3,4-diol; BRD-A85234536",2,0.13106097,9.722073e-06,0.0031180237,0.13106097,0.07881629,1.32079185e-05,0.00363427,0.042343967,7.101442e-08,0.0005602484,0.019577337,0.17032765,0.0027510086,0.9838260999999999,0.9994137,0.4717638152914459,0.5282361847085542
6315,"5-[[4-(4-acetylphenyl)-1-piperazinyl]sulfonyl]-3,3-dichloro-1H-indol-2-one; BRD-K75315865",4,0.13106325,0.00022842531,0.015113744,0.1324201,0.041944385,0.00019549175,0.013981836,0.07967367,6.2241576e-05,0.00018039126,0.018818222,0.1519020275,0.05548148,0.9909120375,0.9828521,0.4719152157456472,0.5280847842543528
23969,R1881,2,0.13108236,0.00061267865,0.024752343,0.13108236,0.07664911,0.0008867081,0.029777644,0.0500112,8.247337e-06,0.00017122664,0.008775607,0.38806547,0.028867656,0.8963798199999999,0.9920856,0.4720666161998486,0.5279333838001514
6131,"3-[6-(1-benzylpiperidin-4-yl)-3-oxo-1H-isoindol-2-yl]piperidine-2,6-dione; Nvp-dky709",2,0.13108563,3.5449313e-05,0.005953927,0.13108563,0.027445018,4.7307713e-05,0.0068780603,0.10098563,5.4126303e-08,0.0003920162,0.0051531754,0.13309933499999999,0.008008059,1.0,0.99721533,0.47221801665404994,0.5277819833459501
5714,Thiram; thiram,10,0.13109672,0.0012276636,0.03503803,0.12519415,0.060510732,0.0007113639,0.026671406,0.059343327,3.463892e-05,0.0011412036,0.022028837,0.19251760199999998,0.015525038,0.975686063,0.9948703,0.4723694171082513,0.5276305828917487
8193,"(4R,5'R)-2-benzoyl-2'-[4-(3-hydroxypropoxy)phenyl]-5'-phenyl-3-spiro[1,5-dihydro-2-benzazepine-4,4'-5H-oxazole]one; BRD-K62169556",9,0.13111256,0.00057823,0.024046414,0.12098094,0.083953656,0.00039808077,0.019951958,0.042284857,5.3923333e-05,0.000343138,0.009610839,0.19376278555555557,0.06967068,0.9781542888888889,0.973179,0.4725208175624527,0.5274791824375473
7092,"(1S)-1'-[(2,5-difluorophenyl)methyl]-N-(4-fluorophenyl)-1-(hydroxymethyl)-7-methoxy-2-spiro[3,9-dihydro-1H-pyrido[3,4-b]indole-4,3'-azetidine]carboxamide; BRD-K28138218",6,0.13113473,0.0005340256,0.02310899,0.12861988,0.06723101,0.00061736215,0.02484677,0.05710895,1.6502914e-05,0.00028284176,0.013476419,0.19102423666666665,0.019939406,0.9773441883333334,0.9934047,0.47267221801665404,0.527327781983346
238,AMG-517; Amg-517,28,0.13117597,0.00049706706,0.022295,0.1275876,0.066451624,0.0002805706,0.01675024,0.055141147,8.124735e-05,0.00042964896,0.018994512,0.18023221260714287,0.01658882,0.9778818442857142,0.99428403,0.4728236184708554,0.5271763815291446
3319,Mirin; mirin,11,0.13118277,0.00095110794,0.030840037,0.123605534,0.08645465,0.00086209626,0.029361475,0.03999261,2.6900763e-05,0.00044003045,0.009295019,0.23838779090909093,0.009442793,0.9643522145454546,0.9964825,0.4729750189250568,0.5270249810749432
24109,"3-(1,3-benzodioxol-5-yl)-1-[[(3R,9S,10R)-16-(dimethylamino)-12-[(2S)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl]-1-methylurea; BRD-K66616402",1,0.13118646,0.0,0.0,0.13118646,0.08109863,0.0,0.0,0.042750232,0.0,0.0003717902,0.014526466,0.2371468,0.0052038487,0.95740366,0.9983878,0.47312641937925815,0.5268735806207419
7541,"(2S,3R,4S,5S,6R)-2-[(2R,3S,4R,5R,6S)-4,5-dihydroxy-6-[(2R,3R,4S,5S,6R)-5-hydroxy-2-[[(1S,2S,4S,5R,9R,10S,13S,17S,18R)-2-hydroxy-9-(hydroxymethyl)-4,5,9,13,20,20-hexamethyl-24-oxahexacyclo[15.5.2.01,18.04,17.05,14.08,13]tetracos-15-en-10-yl]oxy]-6-methyl-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-4-yl]oxy-2-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol; BRD-A14178283",6,0.1311935,0.00075920176,0.027553616,0.12488063,0.06968845,0.0003702623,0.019242201,0.05554658,6.390667e-05,0.00033903532,0.011781321,0.23449193166666668,0.042921785,0.9638680016666666,0.9831452400000001,0.4732778198334595,0.5267221801665405
7152,"(2R)-2-[(4R,5S)-8-[2-(2-methoxyphenyl)ethynyl]-4-methyl-5-[[methyl(3-pyridinylmethyl)amino]methyl]-1,1-dioxo-4,5-dihydro-3H-6,1$l^{6},2-benzoxathiazocin-2-yl]-1-propanol; BRD-K56634255",4,0.131217,6.45614e-05,0.008035011,0.1328152,0.07815961,2.713991e-05,0.0052095978,0.04731053,1.1041145e-05,0.00034019718,0.011357636,0.186482325,0.010769786,0.980349845,0.99721533,0.4734292202876609,0.5265707797123391
7889,"(2S,3R,4S)-3-[4-(2-cyclohexylethynyl)phenyl]-4-(hydroxymethyl)-2-azetidinecarbonitrile; BRD-K07004447",2,0.13122767,0.0019372089,0.04401374,0.13122767,0.08527975,0.0018962807,0.043546308,0.037562132,3.1214188e-06,0.00069507083,0.016493559,0.20846915,0.020867307,0.9696638500000001,0.99311155,0.47358062074186225,0.5264193792581378
6250,"1-(3,4-Dihydroxyphenyl)-2-[[5-(4-methoxyphenyl)-4-prop-2-enyl-1,2,4-triazol-3-yl]thio]ethanone; BRD-K25522720",2,0.13123576,0.00048189258,0.021952054,0.13123576,0.072014414,0.00033820118,0.018390248,0.055340108,1.6160087e-05,0.00087597,0.0074120946,0.146770625,0.00455323,0.99292928,0.9985344,0.4737320211960636,0.5262679788039364
3516,"Ogerin; [2-[4-amino-6-(benzylamino)-1,3,5-triazin-2-yl]phenyl]methanol",4,0.1312939,0.000726344,0.026950771,0.12829456,0.05230394,0.0007840975,0.02800174,0.07682263,1.6971126e-06,0.00018428838,0.004260912,0.07077285925,0.0045566116,0.9925047275000001,0.9989741,0.4738834216502649,0.526116578349735
5235,Radezolid; radezolid,9,0.13130865,0.00038352725,0.01958385,0.1268067,0.0677178,0.00046865633,0.021648472,0.05239247,1.0026749e-05,0.0011429297,0.021939578,0.15977277,0.026449012,0.9907356044444443,0.9909131,0.4740348221044663,0.5259651778955337
4169,"(2S,3R,4S,5R,6R)-4-[4-(3-fluorophenyl)triazol-1-yl]-2-[(2S,3R,4S,5R,6R)-4-[4-(3-fluorophenyl)triazol-1-yl]-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanyl-6-(hydroxymethyl)oxane-3,5-diol; Olitigaltin",3,0.1313176,1.1607358e-05,0.0034069554,0.12961283,0.026911033,5.877834e-06,0.0024244254,0.1001965,4.156117e-06,0.00029277717,0.008303032,0.103801959,0.012681583000000001,1.0,0.9958962000000001,0.47418622255866766,0.5258137774413323
8087,"EMF-sumo1-7; N'-(3-chloro-2,4,6-trifluorophenyl)sulfonyl-1-adamantanecarbohydrazide",8,0.13133925,0.00096135645,0.03100575,0.1274522,0.07057156,0.0005866472,0.024220802,0.05495455,7.273507e-05,0.00030064714,0.011506018,0.20940561875,0.030833686,0.975687385,0.9913528,0.474337623012869,0.5256623769871309
6589,"Ethyl 2-((anilinocarbothioyl)amino)-4,5,6,7-tetrahydro-1H-indene-3-carboxylate; ST-012525",4,0.13140443,0.0010221808,0.031971563,0.12622146,0.068142444,0.00042293407,0.02056536,0.056744684,0.00012086049,0.00040815005,0.012871368,0.196883065,0.04599002,0.9767102575,0.9869559,0.4744890234670704,0.5255109765329296
152,(9R)-Cinchonan-9-ol; cinchonine,6,0.13143392,0.00095847156,0.03095919,0.13341509,0.0612198,0.0007077936,0.02660439,0.06775323,3.1843745e-05,0.00034466083,0.0047838916,0.17308034166666666,0.008886538,0.9802294966666666,0.9975084,0.47464042392127176,0.5253595760787282
8318,"2-[[4-(1-Pyrrolidinyl)-6-[2-(trifluoromethyl)anilino]-1,3,5-triazin-2-yl]amino]ethanol; BRD-K66438357",1,0.13144839,0.0,0.0,0.13144839,0.04468067,0.0,0.0,0.0793458,0.0,0.00027001707,0.0147358235,0.111495,0.008765701,0.9979757,0.99662906,0.4747918243754731,0.5252081756245268
8190,"BRD-A11095214; N-Benzoyl-N-(18-phenyl-11-oxa-13,15-diazatetracyclo[8.8.0.02,7.012,17]octadeca-1(10),2,4,6,8,12,14,16-octaen-16-yl)benzamide",3,0.13145499,0.00030227753,0.017386131,0.13224524,0.07489701,0.00026409366,0.016250957,0.052265298,3.7663136e-05,0.00042151986,0.008416751,0.14993860666666667,0.04278136800000001,0.9918972199999999,0.9854902600000001,0.4749432248296745,0.5250567751703255
1879,"[(3S,7S,8R,9R)-2-[(1R,3R,4R,5S,6S,7E,9E,11E,13Z)-14-Cyano-3,5-dihydroxy-1-methoxy-4,6,8,9,13-pentamethyltetradeca-7,9,11,13-tetraenyl]-9-[(E)-3-[2-[(2R)-4-[[(2R,3R,4R)-4-(dimethylamino)-2,3-dihydroxy-5-methoxypentanoyl]amino]butan-2-yl]-1,3-oxazol-4-yl]prop-2-enyl]-7-hydroxy-4,4,8-trimethyl-1,10-dioxaspiro[4.5]decan-3-yl] dihydrogen phosphate; calyculin",14,0.13146295,0.0009943924,0.03153399,0.12504601,0.0813823,0.0010251569,0.032018073,0.044471286,1.5152996e-05,0.00076998863,0.010910712,0.21737383714285713,0.11433784,0.9694604385714286,0.9602814000000001,0.47509462528387586,0.5249053747161241
5344,Procarbazine; procarbazine,6,0.13147762,0.00073959574,0.02719551,0.12910183,0.0792072,0.00054661045,0.023379697,0.046714857,2.6157602e-05,0.00053405104,0.010897527,0.19586399833333334,0.008310959,0.9754778066666666,0.9980946999999999,0.4752460257380772,0.5247539742619227
9691,exisulind,2,0.1314815,0.00010409635,0.010202762,0.1314815,0.05147639,7.1867116e-06,0.0026808055,0.07072163,1.1919674e-05,0.0008764656,0.018216386,0.17897469,0.010285555,0.9791389699999999,0.9975084,0.4753974261922786,0.5246025738077214
6526,"BRD-K09517037; N-[(3R,9R,10S)-12-[(2R)-1-hydroxypropan-2-yl]-3,10-dimethyl-9-[[methyl(propyl)amino]methyl]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]benzamide",5,0.13151273,0.0023762353,0.04874664,0.10490134,0.09428223,0.0024556506,0.04955452,0.027536338,5.648753e-06,0.00047926008,0.01919664,0.20239297399999998,0.0035960532,0.9789873099999999,0.99868095,0.47554882664647996,0.52445117335352
6510,Pga1; prostaglandin-a1,9,0.1315256,0.00081377156,0.02852668,0.13433847,0.07729123,0.0005452632,0.023350872,0.04109274,2.5801963e-05,0.0010884375,0.025847903,0.33366572333333333,0.017334327,0.9178363022222222,0.9953100000000001,0.4757002271006813,0.5242997728993186
8754,betaescin,6,0.13153243,0.00014145719,0.011893576,0.1267137,0.054416895,0.00019873222,0.014097243,0.070481665,1.8384006e-05,0.00043852263,0.013092335,0.17346291,0.04030844,0.9713377283333333,0.98856807,0.47585162755488264,0.5241483724451174
5623,"4-[4,4-dimethyl-8-nitro-7-(4-phenylmethoxycarbonylpiperazin-1-yl)chromeno[4,3-c]pyrazol-1-yl]benzoic acid; Lin28-let-7a antagonist 1",4,0.13155125,2.5684485e-05,0.0050679827,0.13334039,0.032254793,2.1294676e-05,0.004614616,0.095682755,4.5865877e-06,0.0017243327,0.0065376787,0.213619165,0.05247914,0.96180555,0.9812399,0.476003028009084,0.523996971990916
11429,ethionamide,3,0.13155757,0.00020335418,0.014260229,0.12568635,0.05724671,0.00020796972,0.014421154,0.07249222,7.12232e-06,0.001035394,0.0032231433,0.25155630333333334,0.028971929999999996,0.9360444666666666,0.99149936,0.4761544284632854,0.5238455715367146
2772,2-[[6-[[2-(3-hydroxypropyl)-5-methylanilino]methyl]-2-(3-morpholin-4-ylpropylamino)benzimidazol-1-yl]methyl]-6-methylpyridin-3-ol; Tmc-353121,2,0.13156231,0.00012346538,0.011111495,0.13156231,0.04053015,0.00033970608,0.018431118,0.0879948,3.2970984e-05,0.0006152031,0.0058286358,0.0461168005,0.034449607,1.0,0.9876887,0.47630582891748674,0.5236941710825133
3379,"1-(4-chloro-2-hydroxy-3-sulfamoylphenyl)-3-(2,3-dichlorophenyl)urea; SB-332235",3,0.13157946,0.00010323628,0.010160529,0.13088426,0.031757127,8.041335e-05,0.008967348,0.09699267,5.438982e-06,0.00027102308,0.0055508823,0.22287128333333336,0.02170446,0.9628571333333333,0.9932580999999999,0.4764572293716881,0.5235427706283119
3073,(2S)-1-[2-(1-methylbenzimidazol-2-yl)sulfanylacetyl]-N-(2-phenylphenyl)pyrrolidine-2-carboxamide; Tcs 1102,4,0.13165492,4.6871486e-05,0.006846273,0.12994829,0.025385305,3.826126e-05,0.0061855684,0.1030183,9.464008e-06,0.00067082536,0.0062343013,0.289993435,0.014780504,0.9046900725,0.99472374,0.4766086298258895,0.5233913701741105
381,"RS-17053; [2-(2-Cyclopropylmethoxy-phenoxy)-ethyl]-[2-(1H-indol-3-yl)-1,1-dimethyl-ethyl]-amine",11,0.13165699,0.0002947974,0.017169667,0.13033402,0.057143334,0.00023807744,0.015429758,0.069559224,3.5092664e-05,0.0007845712,0.009595011,0.17591166636363637,0.026009885999999996,0.9810211036363636,0.99018025,0.47676003028009084,0.5232399697199092
3351,(1R)-3-amino-1-[3-(cyclohexylmethoxy)phenyl]propan-1-ol; Emixustat,2,0.13165763,1.6091584e-05,0.0040114317,0.13165763,0.019232973,8.459491e-06,0.002908521,0.11037925,2.566072e-06,0.0003052932,0.0039687054,0.0474293175,0.0057848734,1.0,0.9985344,0.4769114307342922,0.5230885692657078
7513,"1-[(2R,3S)-2-[[benzenesulfonyl(methyl)amino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-8-yl]-3-[4-(trifluoromethyl)phenyl]urea; BRD-K64304398",1,0.13167019,0.0,0.0,0.13167019,0.08848117,0.0,0.0,0.036622602,0.0,0.00062396773,0.012883237,0.20310202,0.0044302912,0.9817444,0.9991206,0.4770628311884936,0.5229371688115064
1679,Mephentermine; mephentermine,7,0.1316777,0.00024160721,0.015543721,0.1320597,0.05904791,8.357042e-05,0.009141685,0.06975862,9.393325e-05,0.000978335,0.0053510233,0.1541188037142857,0.008600479,0.9829424357142857,0.997655,0.47721423164269494,0.5227857683573051
3301,9-(4-hydroxycyclohexyl)-8-oxo-2-pyridin-3-yl-7H-purine-6-carboxamide,4,0.1317131,3.7458325e-05,0.006120318,0.13319202,0.022894975,1.4205067e-05,0.0037689612,0.10481483,4.00015e-06,0.0006597396,0.0077427113,0.21323964,0.025836432,0.98863636,0.9903268,0.4773656320968963,0.5226343679031037
