name,pubchem_cid,smiles,valid_smiles_ring,ring_count,aromatic_ring_count,aliphatic_ring_count,has_ring,ring_category
vonoprazan,15981397,CNCc1cc(-c2ccccc2F)n(c1)S(=O)(=O)c1cccnc1,True,3.0,3.0,0.0,True,3 rings
tyrphostin-ag-835,5328769,C[C@H](NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N)c1ccccc1,True,2.0,2.0,0.0,True,2 rings
avapritinib,118023034,Cn1cc(cn1)-c1cc2c(ncnn2c1)N1CCN(CC1)c1ncc(cn1)[C@@](C)(N)c1ccc(F)cc1,True,6.0,5.0,1.0,True,4+ rings
ru-58841,132981,CC1(C)N(CCCCO)C(=O)N(C1=O)c1ccc(C#N)c(c1)C(F)(F)F,True,2.0,1.0,1.0,True,2 rings
nor-binaltorphimine,5480230,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)c1[nH]c2[C@@H]4Oc6c7c(C[C@H]8N(CC9CC9)CC[C@@]47[C@@]8(O)Cc2c1C[C@@]35O)ccc6O,True,13.0,3.0,10.0,True,4+ rings
dioxybenzone,8569,COc1ccc(C(=O)c2ccccc2O)c(O)c1,True,2.0,2.0,0.0,True,2 rings
digoxin,12940973,[H][C@@]1(C[C@H](O)[C@H](O[C@@]2([H])C[C@H](O)[C@H](O[C@@]3([H])C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@]([H])(CC[C@]3([H])[C@]2([H])C[C@@H](O)[C@@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1 |t:60|,True,8.0,0.0,8.0,True,4+ rings
oxolinic-acid,4628,CCn1cc(C(O)=O)c(=O)c2cc3OCOc3cc12,True,3.0,2.0,1.0,True,3 rings
mr-16728,92211530,O=C(NCCCN1CCCCCC1)[C@@H](C1CCCCC1)c1ccccc1 |&1:13|,True,3.0,1.0,2.0,True,3 rings
tarafenacin,25147683,Fc1cccc(c1)N(Cc1cc(F)c(F)c(F)c1)C(=O)O[C@H]1C[N@@]2CC[C@H]1CC2,True,5.0,2.0,3.0,True,4+ rings
acrisorcin,24144,CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12,True,4.0,4.0,0.0,True,4+ rings
ly2452473,24963749,CC(C)OC(=O)N[C@@H]1Cc2c(C1)c1cc(ccc1n2Cc1ccccn1)C#N,True,4.0,3.0,1.0,True,4+ rings
sdz-ser-082,9859407,CN1CC[C@@H]2CN3CCc4cccc([C@@H]2C1)c34,True,4.0,1.0,3.0,True,4+ rings
psb-603,44185871,CCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1ccc(Cl)cc1,True,5.0,4.0,1.0,True,4+ rings
cholic-acid,221493,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,True,4.0,0.0,4.0,True,4+ rings
pnu-177864,9887351,CCCNCCc1ccc(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1,True,2.0,2.0,0.0,True,2 rings
sb-239063,,COc1nccc(n1)-c1c(ncn1[C@H]1CC[C@H](O)CC1)-c1ccc(F)cc1 |r|,True,4.0,3.0,1.0,True,4+ rings
terconazole,441383,CC(C)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3cncn3)(O2)c2ccc(Cl)cc2Cl)cc1,True,5.0,3.0,2.0,True,4+ rings
kasugamycin,,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(O)=O,True,2.0,0.0,2.0,True,2 rings
ml193,1261822,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3cc(nc4c(C)cc(C)cc34)-c3ccccn3)cc2)c1C,True,5.0,5.0,0.0,True,4+ rings
prn1008,73388818,CC(C)(\C=C(/C#N)C(=O)N1CCC[C@H](C1)n1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc12)N1CCN(CC1)C1COC1,True,7.0,4.0,3.0,True,4+ rings
zosuquidar,,O[C@@H](COc1cccc2ncccc12)CN1CCN(CC1)[C@@H]1c2ccccc2[C@@H]2[C@H](c3ccccc13)C2(F)F,True,7.0,4.0,3.0,True,4+ rings
avn-944,9918559,CC[C@H](CC#N)OC(=O)N[C@@H](C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,True,3.0,3.0,0.0,True,3 rings
octadecan-1-ol,8221,CCCCCCCCCCCCCCCCCCO,True,0.0,0.0,0.0,False,0 rings
camylofine-chlorhydrate,51590030,CCN(CC)CCN[C@@H](C(=O)OCCC(C)C)c1ccccc1 |&1:8|,True,1.0,1.0,0.0,True,1 ring
ro-04-5595,92169474,COc1cc2CCN(C)[C@@H](CCc3ccc(Cl)cc3)c2cc1O |&1:9|,True,3.0,2.0,1.0,True,3 rings
a-61603,10804826,"CS(=O)(=O)Nc1c(O)ccc2[C@H](CCCc12)C1=NCCN1 |&1:11,r,t:18|",True,3.0,1.0,2.0,True,3 rings
poziotinib,25127713,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(CC1)C(=O)C=C,True,4.0,3.0,1.0,True,4+ rings
exemestane,60198,"C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O |c:13,t:9|",True,4.0,0.0,4.0,True,4+ rings
levothyroxine,5819,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O,True,2.0,2.0,0.0,True,2 rings
on123300,56649281,CN1CCN(CC1)c1ccc(Nc2ncc3cc(C#N)c(=O)n(C4CCCC4)c3n2)cc1,True,5.0,3.0,2.0,True,4+ rings
az960,25099184,C[C@H](Nc1nc(Nc2cc(C)n[nH]2)c(F)cc1C#N)c1ccc(F)cc1,True,3.0,3.0,0.0,True,3 rings
atractylenolide-i,5321018,"[H][C@@]12CC3=C(C)C(=O)OC3=C[C@@]1(C)CCCC2=C |c:3,10|",True,3.0,0.0,3.0,True,3 rings
nvp-adw742,,Nc1ncnc2n(cc(-c3cccc(OCc4ccccc4)c3)c12)[C@H]1C[C@H](CN2CCCC2)C1 |r|,True,6.0,4.0,2.0,True,4+ rings
lanoconazole,40729546,"Clc1ccccc1[C@H]1CS\C(S1)=C(\C#N)n1ccnc1 |&1:7,r|",True,3.0,2.0,1.0,True,3 rings
isopropamide-iodide,3775,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,True,2.0,2.0,0.0,True,2 rings
disulfiram,3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,True,0.0,0.0,0.0,False,0 rings
mk-4074,24964679,COc1cc(cc2n(cc(C)c12)C1CC1)C(=O)N1CCC2(CC1)CC(=O)c1cc(ccc1O2)-c1cncc(c1)C(O)=O,True,7.0,4.0,3.0,True,4+ rings
ceftibuten,5282242,Nc1nc(cs1)C(=C\CC(O)=O)\C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O |c:20|,True,3.0,1.0,2.0,True,3 rings
icosapent,446284,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,True,0.0,0.0,0.0,False,0 rings
sgi-1776,24795070,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,True,4.0,3.0,1.0,True,4+ rings
isepamicin,3037209,CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)NC(=O)[C@@H](O)CN)OC[C@]1(C)O,True,3.0,0.0,3.0,True,3 rings
cudc-427,71600094,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)Nc1sc(nc1-c1ccccc1)-c1ncco1,True,5.0,3.0,2.0,True,4+ rings
adaptavir,184644,C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](C)N)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(N)=O,True,1.0,1.0,0.0,True,1 ring
mabuterol,11551355,CC(C)(C)NC[C@@H](O)c1cc(Cl)c(N)c(c1)C(F)(F)F |&1:6|,True,1.0,1.0,0.0,True,1 ring
pd-184352,6918454,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,True,3.0,2.0,1.0,True,3 rings
dienestrol,667476,C\C=C(\C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1,True,2.0,2.0,0.0,True,2 rings
tanshinone-iia,164676,Cc1coc-2c1C(=O)C(=O)c1c3CCCC(C)(C)c3ccc-21,True,4.0,2.0,2.0,True,4+ rings
succinylcholine-chloride,5314,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,True,0.0,0.0,0.0,False,0 rings
efaproxiral,122335,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(O)=O)cc2)c1,True,2.0,2.0,0.0,True,2 rings
eipa,1795,CCN(C(C)C)c1nc(N)c(nc1Cl)C(=O)N=C(N)N,True,1.0,1.0,0.0,True,1 ring
ipa-3,521106,Oc1ccc2ccccc2c1SSc1c(O)ccc2ccccc12,True,4.0,4.0,0.0,True,4+ rings
sdz-205-557,5191,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,True,1.0,1.0,0.0,True,1 ring
valnoctamide,36689722,"CC[C@@H](C)[C@@H](CC)C(N)=O |&1:2,&2:4,r|",True,0.0,0.0,0.0,False,0 rings
triamcinolone,31307,"C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO |c:14,t:10|",True,4.0,0.0,4.0,True,4+ rings
butylscopolamine-bromide,,"CCCC[N@@+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1 |a:6,8,10,11,13,17,&1:4,TLB:3:4:7.8.9:11.13,12:11:4:7.8.9,12:13:4:7.8.9,THB:5:4:7.8.9:11.13,14:8:4:11.13|",False,,,,,Invalid/missing SMILES
ruxolitinib,25126798,N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12,True,4.0,3.0,1.0,True,4+ rings
pregnenolone-succinate,,"CC(=O)[C@H]1CC[C@H]2[C@H]3CC=C4C[C@H](CC[C@]4(C)[C@@H]3CC[C@]12C)OC(=O)CCC(O)=O |a:3,12,15,20,&1:6,&2:7,&3:17,t:9|",True,4.0,0.0,4.0,True,4+ rings
vasopressin,133698096,N[C@H]1CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(N)=O,True,4.0,2.0,2.0,True,4+ rings
nab-2,82017756,Cc1ccc(C)c(c1)-n1cnc2cc(ccc12)C(=O)NCc1ccccc1Cl,True,4.0,4.0,0.0,True,4+ rings
zcl-278,1791111,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)COc3ccc(Br)cc3Cl)cc2)n1,True,3.0,3.0,0.0,True,3 rings
didanosine,135398739,OC[C@@H]1CC[C@@H](O1)n1cnc2c1[nH]cnc2=O,True,3.0,2.0,1.0,True,3 rings
amrinone,3698,Nc1cc(c[nH]c1=O)-c1ccncc1,True,2.0,2.0,0.0,True,2 rings
acolbifene,155435,CC1=C([C@@H](Oc2cc(O)ccc12)c1ccc(OCCN2CCCCC2)cc1)c1ccc(O)cc1 |t:1|,True,5.0,3.0,2.0,True,4+ rings
bag-956,24882589,Cc1nc2cnc3ccc(cc3c2n1-c1ccc(cc1)C(C)(C)C#N)C#Cc1cccnc1,True,5.0,5.0,0.0,True,4+ rings
cisatracurium,62887,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,True,6.0,4.0,2.0,True,4+ rings
procarbazine,4915,CNNCc1ccc(cc1)C(=O)NC(C)C,True,1.0,1.0,0.0,True,1 ring
amitraz,,CN(\C=N\c1ccc(C)cc1C)\C=N\c1ccc(C)cc1C,True,2.0,2.0,0.0,True,2 rings
cis-acpd,231345,"[H][C@]1(CC[C@@](N)(C1)C(O)=O)C(O)=O |&1:1,4,r|",True,1.0,0.0,1.0,True,1 ring
clofoctol,2799,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,True,2.0,2.0,0.0,True,2 rings
bay-1251152,,COc1cc(F)ccc1-c1cc(Nc2cc(C[S@](C)(=N)=O)ccn2)ncc1F |r|,True,3.0,3.0,0.0,True,3 rings
amg-perk-44,86583045,Cc1ccc2cc(ccc2n1)-c1c(C)ccc(C(=O)c2c(-c3ccccc3)n(C)n(-c3ccccc3)c2=O)c1N,True,6.0,6.0,0.0,True,4+ rings
tp-3654,,CC(C)(O)[C@H]1CC[C@@H](CC1)Nc1ccc2ncc(-c3cccc(c3)C(F)(F)F)n2n1 |r|,True,4.0,3.0,1.0,True,4+ rings
phenylethyl-alcohol,6054,OCCc1ccccc1,True,1.0,1.0,0.0,True,1 ring
decoquinate,29112,CCCCCCCCCCOc1cc2c(cc1OCC)[nH]cc(C(=O)OCC)c2=O,True,2.0,2.0,0.0,True,2 rings
oleandrin,11541511,CO[C@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H]([C@H](C[C@]43O)OC(C)=O)C3=CC(=O)OC3)C2)O[C@@H](C)[C@@H]1O |t:32|,True,6.0,0.0,6.0,True,4+ rings
indisulam,216468,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,True,3.0,3.0,0.0,True,3 rings
l-name,39836,COC(=O)[C@@H](N)CCCNC(N)=N[N+]([O-])=O,True,0.0,0.0,0.0,False,0 rings
adenine,190,Nc1ncnc2nc[nH]c12,True,2.0,2.0,0.0,True,2 rings
ampalex,148184,O=C(N1CCCCC1)c1ccc2nccnc2c1,True,3.0,2.0,1.0,True,3 rings
sulfadiazine,5215,Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1,True,2.0,2.0,0.0,True,2 rings
otenzepad,76966449,"CCN(CC)C[C@H]1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc12 |&1:6,r|",True,4.0,2.0,2.0,True,4+ rings
licofelone,133021,CC1(C)Cc2c(c(c(CC(O)=O)n2C1)-c1ccc(Cl)cc1)-c1ccccc1,True,4.0,3.0,1.0,True,4+ rings
cd-437,135411,OC(=O)c1ccc2cc(ccc2c1)-c1ccc(O)c(c1)C12CC3CC(CC(C3)C1)C2,True,7.0,3.0,4.0,True,4+ rings
jlk-6,3803,COc1oc(=O)c2cc(N)ccc2c1Cl,True,2.0,2.0,0.0,True,2 rings
quinelorane,57242,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@@H]12,True,3.0,1.0,2.0,True,3 rings
motolimod,16049404,"CCCN(CCC)C(=O)C1=Cc2ccc(cc2N=C(N)C1)-c1ccc(cc1)C(=O)N1CCCC1 |t:9,18|",True,4.0,2.0,2.0,True,4+ rings
tonabersat,6918324,CC(=O)c1ccc2OC(C)(C)[C@@H](O)[C@@H](NC(=O)c3ccc(F)c(Cl)c3)c2c1,True,3.0,2.0,1.0,True,3 rings
rita,374536,OCc1ccc(s1)-c1ccc(o1)-c1ccc(CO)s1,True,3.0,3.0,0.0,True,3 rings
sonidegib,24775005,C[C@H]1CN(C[C@@H](C)O1)c1ccc(NC(=O)c2cccc(c2C)-c2ccc(OC(F)(F)F)cc2)cn1,True,4.0,3.0,1.0,True,4+ rings
ebastine,3191,CC(C)(C)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1,True,4.0,3.0,1.0,True,4+ rings
delgocitinib,50914062,C[C@H]1CN(C(=O)CC#N)[C@]11CCN(C1)c1ncnc2[nH]ccc12,True,4.0,2.0,2.0,True,4+ rings
deslorelin,25077495,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,True,8.0,6.0,2.0,True,4+ rings
"l-655,708",5311203,CCOC(=O)c1ncn-2c1[C@@H]1CCCN1C(=O)c1cc(OC)ccc-21,True,4.0,2.0,2.0,True,4+ rings
way-170523,9830392,Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCCNC(=O)c3cc4ccccc4o3)cc2)c(c1)C(=O)NO,True,5.0,5.0,0.0,True,4+ rings
nicorandil,47528,[O-][N+](=O)OCCNC(=O)c1cccnc1,True,1.0,1.0,0.0,True,1 ring
meluadrine,92261245,"CC(C)(C)NC[C@@H](O)c1ccc(O)cc1Cl |&1:6,r|",True,1.0,1.0,0.0,True,1 ring
elvitegravir,5277135,COc1cc2n(cc(C(O)=O)c(=O)c2cc1Cc1cccc(Cl)c1F)[C@H](CO)C(C)C,True,3.0,3.0,0.0,True,3 rings
brimonidine,2435,Brc1c(NC2=NCCN2)ccc2nccnc12 |t:4|,True,3.0,2.0,1.0,True,3 rings
ranolazine,13560750,COc1ccccc1OC[C@@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1 |&1:10|,True,3.0,2.0,1.0,True,3 rings
n6-methyladenosine,102175,CNc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,True,3.0,2.0,1.0,True,3 rings
azd3759,78209992,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,True,4.0,3.0,1.0,True,4+ rings
secoisolariciresinol-diglucoside,9917980,COc1cc(C[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Cc2ccc(O)c(OC)c2)ccc1O,True,4.0,2.0,2.0,True,4+ rings
drf053-(r),25168304,CC[C@H](CO)Nc1nc(Nc2cccc(c2)-c2ccccn2)c2ncn(C(C)C)c2n1,True,4.0,4.0,0.0,True,4+ rings
hydrochlorothiazide,3639,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,True,2.0,1.0,1.0,True,2 rings
brexpiprazole,11978813,O=c1ccc2ccc(OCCCCN3CCN(CC3)c3cccc4sccc34)cc2[nH]1,True,5.0,4.0,1.0,True,4+ rings
ascomycin,134129697,CC[C@@H]1\C=C(C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)C(\C)=C\[C@@H]1CC[C@@H](O)[C@@H](C1)OC |c:3|,True,4.0,0.0,4.0,True,4+ rings
hydroxyprogesterone-acetate,10156152,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O |t:11|,True,4.0,0.0,4.0,True,4+ rings
leuprolide,657181,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,True,6.0,4.0,2.0,True,4+ rings
mrs-1334,6604859,"CCOC(=O)C1=C(C)NC(=C([C@@H]1C#Cc1ccccc1)C(=O)OCc1ccc(cc1)[N+]([O-])=O)c1ccccc1 |&1:11,r,c:5,9|",True,4.0,3.0,1.0,True,4+ rings
triflusal,9458,CC(=O)Oc1cc(ccc1C(O)=O)C(F)(F)F,True,1.0,1.0,0.0,True,1 ring
rs-102221,3693566,COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O,True,4.0,2.0,2.0,True,4+ rings
cyclopenthiazide,6604279,"NS(=O)(=O)c1cc2c(N[C@@H](CC3CCCC3)NS2(=O)=O)cc1Cl |&1:9,r|",True,3.0,1.0,2.0,True,3 rings
minaprine,4199,Cc1cc(nnc1NCCN1CCOCC1)-c1ccccc1,True,3.0,2.0,1.0,True,3 rings
mannitol-d,6251,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,True,0.0,0.0,0.0,False,0 rings
way-207024,11496610,CC(C)(C)c1ccc(cc1)-c1nc2c(cccc2[nH]1)N1CCN(Cc2ccc3nccnc3c2)CC1,True,6.0,5.0,1.0,True,4+ rings
chir-124,135399748,Clc1ccc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@@H]3CN4CCC3CC4)c2c1,True,7.0,4.0,3.0,True,4+ rings
deltarasin,73292904,C(Oc1ccc(cc1)-c1nc2ccccc2n1Cc1ccccc1)[C@H](C1CCNCC1)n1c(nc2ccccc12)-c1ccccc1,True,8.0,7.0,1.0,True,4+ rings
toloxatone,13753599,"Cc1cccc(c1)N1C[C@@H](CO)OC1=O |&1:9,r|",True,2.0,1.0,1.0,True,2 rings
pivampicillin,33478,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O,True,3.0,1.0,2.0,True,3 rings
levallorphan,5359371,Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1,True,4.0,1.0,3.0,True,4+ rings
alinidine,36354,Clc1cccc(Cl)c1N(CC=C)C1=NCCN1 |t:13|,True,2.0,1.0,1.0,True,2 rings
mubritinib,6444692,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,True,4.0,4.0,0.0,True,4+ rings
zaldaride,92460626,C[C@@]1(CN2CCC(CC2)n2c3ccccc3[nH]c2=O)OCc2ccccc2-n2cccc12 |&1:1|,True,6.0,4.0,2.0,True,4+ rings
farampator,4118151,O=C(N1CCCCC1)c1ccc2nonc2c1,True,3.0,2.0,1.0,True,3 rings
heclin,7464118,CCc1ccc(\C=C\C(=O)Nc2ccc(cc2)C(C)=O)o1,True,2.0,2.0,0.0,True,2 rings
cyclopamine,442972,"C[C@@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@]11CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC2=C1C |c:32,t:18|",True,6.0,0.0,6.0,True,4+ rings
maribavir,471161,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,True,3.0,2.0,1.0,True,3 rings
krn-633,9549295,CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,True,3.0,3.0,0.0,True,3 rings
ym-155,10126189,COCCn1c(C)[n+](Cc2cnccn2)c2c1C(=O)c1ccccc1C2=O,True,4.0,3.0,1.0,True,4+ rings
cct245737,72165232,FC(F)(F)c1cnc(Nc2cnc(cn2)C#N)cc1NC[C@H]1CNCCO1,True,3.0,2.0,1.0,True,3 rings
piroxicam,54676228,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O |t:12|,True,3.0,2.0,1.0,True,3 rings
avatrombopag,9852519,OC(=O)C1CCN(CC1)c1ncc(cc1Cl)C(=O)Nc1nc(-c2cc(Cl)cs2)c(s1)N1CCN(CC1)C1CCCCC1,True,6.0,3.0,3.0,True,4+ rings
ramipril,6992028,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O,True,3.0,1.0,2.0,True,3 rings
gsk3179106,78427026,CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2cc(on2)C(C)(C)C(F)(F)F)c(F)c1,True,3.0,3.0,0.0,True,3 rings
pelitinib,6445562,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,True,3.0,3.0,0.0,True,3 rings
3-matida,92327883,"Cc1cc(sc1[C@@H](N)C(O)=O)C(O)=O |&1:6,r|",True,1.0,1.0,0.0,True,1 ring
aceneuramic-acid,445063,CC(=O)N[C@@H]1[C@@H](O)C[C@](O)(O[C@H]1[C@H](O)[C@H](O)CO)C(O)=O,True,1.0,0.0,1.0,True,1 ring
anguidine,91518,CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@@]11CO1 |c:9|,True,4.0,0.0,4.0,True,4+ rings
pgl5001,76969933,"N#C[C@@H](c1nc2ccccc2s1)c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1 |&1:2,r|",True,5.0,4.0,1.0,True,4+ rings
etomoxir,9840324,CCOC(=O)[C@@]1(CCCCCCOc2ccc(Cl)cc2)CO1,True,2.0,1.0,1.0,True,2 rings
am-404,6604822,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)Nc1ccc(O)cc1,True,1.0,1.0,0.0,True,1 ring
flumexadol,76971765,"FC(F)(F)c1cccc(c1)[C@H]1CNCCO1 |&1:10,r|",True,2.0,1.0,1.0,True,2 rings
delcasertib,56843747,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CSSC[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O)C(O)=O,True,3.0,3.0,0.0,True,3 rings
pf-3274167,11683187,COCc1nnc(N2CC(C2)Oc2ccc(F)cc2Cl)n1-c1ccc(OC)nc1,True,4.0,3.0,1.0,True,4+ rings
odanacatib,10152654,CC(C)(F)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NC1(CC1)C#N,True,3.0,2.0,1.0,True,3 rings
