gene,gene_col
OR8B3,17324
NLRC4,17325
OR4K2,17326
CCDC192,17327
CD164L2,17328
FAM217A,17329
WDR17,17330
OR4F5,17331
RFX8,17332
LRRTM1,17333
HAS1,17334
MGAT4D,17335
DUSP29,17336
CES5A,17337
OR6X1,17338
OR5T2,17339
NHERF4,17340
CCER1,17341
ZC2HC1B,17342
CCDC183,17343
RBBP8NL,17344
IP6K3,17345
OR4C46,17346
SACK1E,17347
ST8SIA6,17348
SPATA3,17349
CFAP52,17350
FAM227B,17351
LYZL2,17352
OR6N1,17353
TMPRSS13,17354
HS3ST5,17355
CFAP95,17356
PPP1R36,17357
C9ORF153,17358
SMCO2,17359
C2CD4B,17360
KIAA1755,17361
TGIF2LY,17362
OR52H1,17363
TMEM232,17364
OR9G9,17365
NRN1L,17366
NIBAN3,17367
CECR2,17368
C19ORF38,17369
B3GNT8,17370
RNASE12,17371
ARHGAP11B,17372
CCDC77,17373
UQCC6,17374
TRIM6,17375
PXYLP1,17376
FAM19A2,17377
ZNF836,17378
SRGAP2C,17379
C19ORF52,17380
GCSAM,17381
MUC21,17382
LIPK,17383
SELENOI,17384
MKRN2OS,17385
TMEM253,17386
CCL28,17387
JPH2,17388
PM20D2,17389
GFM1,17390
UNC13C,17391
LOC645195,17392
NFIA,17393
RFTN2,17394
ARL14EP,17395
PRR22,17396
ACTL7A,17397
HELB,17398
CDNF,17399
OR51S1,17400
OR56A4,17401
SH2D6,17402
OR8D1,17403
PWWP4,17404
SDK1,17405
PMS2,17406
COL26A1,17407
GPR137C,17408
KMT2D,17409
PYROXD2,17410
FREY1,17411
RFFL,17412
ABRAXAS1,17413
ANTXRL,17414
DRGX,17415
ADGRF3,17416
RFT1,17417
OR4D2,17418
SHROOM4,17419
CCDC122,17420
SPMIP5,17421
ACR,17422
ZDHHC1,17423
NSD3,17424
C1QTNF9B,17425
ASB10,17426
TMEM207,17427
SIGLEC16,17428
SPRTN,17429
CTXND1,17430
ADAMTS19,17431
MORN2,17432
LOC102724631,17433
MLLT6,17434
FAM120B,17435
CSRP2BP,17436
CLECL1,17437
TMEM101,17438
SGOL1,17439
LOC100505727,17440
MBD3L2,17441
LOC727916,17442
PTPDC1,17443
REXO1,17444
TMTC2,17445
RTL1,17446
PCGF5,17447
LRRC75A,17448
EXOSC3,17449
GAGE12H,17450
GAGE5,17451
GAGE12J,17452
GAGE12C,17453
PSTK,17454
ARMC12,17455
SCAF1,17456
PYCR2,17457
SPINK7,17458
ZNF662,17459
TNFAIP8L2,17460
ING2,17461
ZNF735,17462
BEND3,17463
AMER3,17464
ZIC5,17465
PPHLN1,17466
PRCD,17467
RHEBL1,17468
LOC100505776,17469
KIAA1210,17470
C9ORF24,17471
C20ORF85,17472
CAPSL,17473
PIFO,17474
C1ORF194,17475
PABPC4L,17476
FAM81B,17477
LRRC46,17478
CCDC113,17479
MORN5,17480
CCDC17,17481
PCDHB16,17482
PCNX3,17483
ATG16L2,17484
CRIPAK,17485
LOC100131015,17486
CCL26,17487
SNAI3,17488
ERI1,17489
TTC39B,17490
LOC100133130,17491
EPT1,17492
LOC100133089,17493
SAMTOR,17494
AMZ1,17495
SGO1,17496
CCNQ,17497
RIOX1,17498
KAT14,17499
CLHC1,17500
FRA10AC1,17501
COMMD5,17502
FDX2,17503
LYSET,17504
SLC35E4,17505
ARHGAP8,17506
EEF1AKMT1,17507
LOC284336,17508
RNF168,17509
ERVK3-1,17510
FLYWCH2,17511
RFPL4A,17512
ZIK1,17513
WDR53,17514
EXOC4,17515
ZDHHC2,17516
SBF2,17517
ARV1,17518
IFT80,17519
KBTBD3,17520
PCDHB2,17521
CCDC138,17522
THSD1,17523
FBXO22-AS1,17524
FGF11,17525
PDCD2L,17526
OR51I1,17527
TMUB1,17528
ZFTA,17529
NSRP1,17530
FAM92A1,17531
PRSS55,17532
MACROD2,17533
METTL10,17534
NSUN4,17535
KCTD21,17536
DPYSL5,17537
CLRN1,17538
ZIM3,17539
TMEM72,17540
PTPN20B,17541
AK9,17542
PKD1L3,17543
LOC389895,17544
NIPAL4,17545
GPR123,17546
CCDC37,17547
ZNF569,17548
GRIP1,17549
FAM221B,17550
ANKRD29,17551
FAM188B,17552
MTERF2,17553
RFX4,17554
PWWP2B,17555
TBC1D25,17556
UBE3D,17557
HEATR5B,17558
MSH5,17559
RSBN1L,17560
ZC3H6,17561
CCDC65,17562
STIM2,17563
TMEM185A,17564
STH,17565
HELT,17566
PKD1L2,17567
EML5,17568
RNF165,17569
HORMAD2,17570
SRRM3,17571
NAIF1,17572
MICU3,17573
ESYT3,17574
RBM11,17575
ZC3H10,17576
CLEC9A,17577
LOC100996902,17578
C7ORF33,17579
BTBD8,17580
DKFZP586B0319,17581
FLJ32790,17582
PRAMEF1,17583
ZNF283,17584
IZUMO1,17585
ZNF605,17586
SOGA3,17587
ANKAR,17588
LOC100508226,17589
ZNF708,17590
KATNAL2,17591
LYSMD4,17592
ZNF341,17593
TMEM44,17594
FLJ37453,17595
ANKS1B,17596
FAXC,17597
MED11,17598
DPCR1,17599
TIGD7,17600
ODF2L,17601
SLC10A7,17602
DPH7,17603
FUT11,17604
DOK6,17605
ADAMTSL1,17606
EPG5,17607
KIAA1549,17608
BIVM,17609
RTN4IP1,17610
FAM126B,17611
GLYATL2,17612
KCNH7,17613
A2ML1,17614
CCDC42B,17615
LOC100505685,17616
LOC285902,17617
ZNF891,17618
NANOS3,17619
ZNF366,17620
ANKDD1A,17621
SPRN,17622
RFX1,17623
SPIN2B,17624
DNHD1,17625
DGCR12,17626
NFAM1,17627
ZSWIM4,17628
MYOCD,17629
CEP89,17630
UHRF1BP1,17631
SUFU,17632
ZNF346,17633
DNAJC14,17634
RNF214,17635
SHPRH,17636
SLC25A29,17637
ADAT2,17638
KIAA1429,17639
RAD18,17640
XXYLT1,17641
POLR1A,17642
EARS2,17643
STRBP,17644
LOH12CR1,17645
RAB3IP,17646
CEP57L1,17647
MTA3,17648
PCNXL3,17649
TIGD5,17650
TYW5,17651
VTI1A,17652
ZNF704,17653
U2AF1L4,17654
BOC,17655
EFCAB7,17656
ZNRF2,17657
XPO5,17658
SLC35B3,17659
PALM2,17660
FAM19A5,17661
ANKRD18A,17662
PLEKHM3,17663
C12ORF66,17664
ZNF678,17665
DNAH14,17666
ING5,17667
PACRGL,17668
LIN54,17669
OTULIN,17670
FANCB,17671
SPATA5,17672
TRMT10A,17673
ALG10,17674
LOC90784,17675
METTL12,17676
LOC100130219,17677
ZNF628,17678
LOC253842,17679
LOC642533,17680
KATNAL1,17681
NAPEPLD,17682
CCNY,17683
AARS2,17684
BEND4,17685
USP42,17686
USP40,17687
ARHGAP30,17688
PROSER3,17689
ZNF30,17690
CEP128,17691
MIPOL1,17692
KIAA1958,17693
TMEM67,17694
CWF19L2,17695
CCDC169,17696
CNTNAP3,17697
KIAA1024L,17698
ZNF485,17699
PDF,17700
ANKRD32,17701
ADAMTS17,17702
C12ORF68,17703
DGKH,17704
KRBA1,17705
STARD9,17706
GPR119,17707
KIAA1919,17708
AMIGO1,17709
WDR27,17710
PCDHB15,17711
CCDC150,17712
TMEM74,17713
FDXACB1,17714
MGC27345,17715
ZGRF1,17716
LIN52,17717
TAF3,17718
DHX37,17719
HEXDC,17720
MTG2,17721
AGAP4,17722
KLHL8,17723
OSBPL6,17724
ZNF627,17725
SLC38A9,17726
SLC22A15,17727
ZNF561,17728
C1ORF86,17729
TEX9,17730
PHOSPHO2,17731
ENO4,17732
TIGD1,17733
ZNF26,17734
PCGF6,17735
USP37,17736
PIGM,17737
FANCM,17738
ZNF138,17739
RBM33,17740
TAMM41,17741
ACAD9,17742
DIS3L2,17743
FAM83F,17744
WIBG,17745
TRPM7,17746
PHRF1,17747
DNAJC21,17748
METTL2A,17749
ANKRD16,17750
BDP1,17751
NAA25,17752
RDH13,17753
MTFR2,17754
ZNRD1,17755
IWS1,17756
LOC100506325,17757
CHTF18,17758
CNOT10,17759
ZNF777,17760
AGAP3,17761
GYLTL1B,17762
WNK3,17763
POC5,17764
TVP23C,17765
ANKRD54,17766
SOCS4,17767
SMCR8,17768
ZNF560,17769
RNF217,17770
ERCC6L2,17771
TIGD2,17772
ZNF382,17773
KCTD8,17774
LMLN,17775
FAM118B,17776
BTBD9,17777
TTLL11,17778
VPS36,17779
CCDC174,17780
RSPH4A,17781
HINT3,17782
LOC401320,17783
CSMD1,17784
ZNF765,17785
GPR89B,17786
UGT1A7,17787
SSX4B,17788
FAM120AOS,17789
ARL17A,17790
ANKS6,17791
CCSAP,17792
CEP95,17793
ZNF445,17794
TRIM4,17795
NMNAT3,17796
BBS5,17797
FUT10,17798
SYCP2L,17799
USP35,17800
PBX4,17801
ELMSAN1,17802
RIMBP3,17803
CCDC108,17804
THAP8,17805
TRIM69,17806
ZNF169,17807
ACAP3,17808
ZC3H12B,17809
YBEY,17810
C3ORF17,17811
C17ORF97,17812
LPPR5,17813
SEC22C,17814
SNX21,17815
LOC148413,17816
NBPF14,17817
FAM73B,17818
BBS12,17819
INTU,17820
FAHD1,17821
RNF169,17822
MEX3A,17823
ZFP28,17824
COG1,17825
ATP5L2,17826
ZNF470,17827
LOC100506718,17828
ZNF600,17829
LOC100509091,17830
BLOC1S3,17831
HARBI1,17832
GAB3,17833
LOC284926,17834
BLID,17835
ZNF619,17836
ZNF852,17837
ZNF514,17838
PRO2214,17839
OR5H1,17840
LOC729652,17841
LOC729307,17842
LOC728099,17843
LOC401463,17844
LOC390937,17845
LOC284513,17846
LOC284263,17847
LOC283922,17848
LOC283713,17849
LOC283357,17850
LOC283352,17851
LOC153811,17852
LOC100507600,17853
LOC100133669,17854
LOC100132015,17855
C15ORF43,17856
LOC441178,17857
LOC100507477,17858
SSX4,17859
LOC647323,17860
LOC646588,17861
TINCR,17862
LRRC63,17863
LOC285147,17864
LOC100132741,17865
LOC221272,17866
LOC145837,17867
ZNF233,17868
CCDC155,17869
KCNK9,17870
TSPEAR,17871
ENDOV,17872
SPATA22,17873
CFAP221,17874
CCDC61,17875
HDX,17876
RNF133,17877
PCDHA12,17878
LOC646762,17879
TBC1D3F,17880
LOC493754,17881
PGBD3,17882
ZFYVE1,17883
B4GALNT3,17884
IL23R,17885
LOC158402,17886
LOC645513,17887
ZDHHC23,17888
FLJ38379,17889
LRRC70,17890
PNLDC1,17891
TCTEX1D4,17892
LOC284561,17893
ZNF71,17894
SSX2,17895
GPR26,17896
LOC340107,17897
FAM78B,17898
FSIP1,17899
LOC729506,17900
ZNF583,17901
OOSP2,17902
USP30,17903
TMEM107,17904
CHST9,17905
RICTOR,17906
ORF1,17907
FSBP,17908
LOC729162,17909
TRPV3,17910
LOC646778,17911
CDC20B,17912
C3ORF33,17913
C4ORF33,17914
ZNF100,17915
EFCAB5,17916
MROH2B,17917
TMEM132B,17918
ACSM2A,17919
GANC,17920
MYSM1,17921
ELFN1,17922
C9ORF85,17923
ICA1L,17924
THAP5,17925
ZNF709,17926
CHDC2,17927
HKR1,17928
LOC100132005,17929
LRRC37B,17930
LOC100506713,17931
LOC145783,17932
LOC100507419,17933
LOC285857,17934
SCAMPER,17935
ZNF418,17936
LOC283435,17937
CXORF23,17938
ZNF548,17939
ZNF846,17940
MUC12,17941
CC2D1B,17942
XRN1,17943
MAB21L3,17944
COG3,17945
LOC339803,17946
DTD2,17947
HECTD2,17948
NPHP3,17949
TBC1D32,17950
PLEKHH2,17951
LOC728093,17952
ZNF587B,17953
ZNF676,17954
ZRANB3,17955
TMEM194B,17956
AMER1,17957
C9ORF41,17958
PWWP2A,17959
ZNF681,17960
ZNF57,17961
ZNF584,17962
ZNF789,17963
ZNF850,17964
LOC642980,17965
ZNF543,17966
ZNF70,17967
ZNF766,17968
C15ORF40,17969
ERVFRD-1,17970
ZNF546,17971
CRACR2A,17972
IL22RA2,17973
RIMBP3B,17974
ZNF347,17975
LOC100130428,17976
METTL14,17977
C6ORF163,17978
C20ORF194,17979
SLX4IP,17980
TTC30B,17981
SDCCAG8,17982
ZBTB26,17983
THAP6,17984
LOC100506844,17985
LOC202025,17986
LOC284578,17987
LOC646484,17988
KIF7,17989
PRDM15,17990
C8ORF58,17991
LOC728705,17992
CNBD2,17993
ZNF827,17994
PRR12,17995
ORAI1,17996
RGPD1,17997
HOXD4,17998
CNTD1,17999
ZNF256,18000
PPP1R3E,18001
ASAH2B,18002
LOC554206,18003
ZNF285,18004
ZNF829,18005
SGK494,18006
SPIN3,18007
ZNF568,18008
LRFN1,18009
FLJ41455,18010
SLC30A8,18011
EYS,18012
TECPR1,18013
PCDHA1,18014
ABCA13,18015
LOC728743,18016
LOC643623,18017
STOML3,18018
PHF21B,18019
TTLL6,18020
RBM44,18021
UPRT,18022
CCDC8,18023
B3GALNT2,18024
LENG1,18025
SLC22A25,18026
RTP1,18027
STK33,18028
AQPEP,18029
FSHR,18030
GPC2,18031
TMEM136,18032
FOXN1,18033
KIR2DS5,18034
FLJ44790,18035
ARRDC1,18036
LOC729966,18037
HBA1,18038
HMGCLL1,18039
TMEM31,18040
OR1D4,18041
DAZ3,18042
GPR42,18043
OPN1MW2,18044
ZNF221,18045
TNFRSF6B,18046
OR5V1,18047
AKAP3,18048
CGB7,18049
TCTE1,18050
TIAF1,18051
USP45,18052
POU4F3,18053
DMRT2,18054
CCDC151,18055
CYB5RL,18056
MBLAC2,18057
NKAIN3,18058
GPR151,18059
KRT222,18060
KRTAP2-1,18061
SPEM1,18062
ZSWIM2,18063
TMEM102,18064
FAM24A,18065
UNC13D,18066
MIER1,18067
CASC4,18068
FHAD1,18069
CRB2,18070
KCNG3,18071
ODF3,18072
PNMA6A,18073
PLB1,18074
NPW,18075
JAKMIP1,18076
RNF183,18077
LYG2,18078
SPATA33,18079
GLYATL1,18080
ASXL3,18081
LOC257396,18082
ATP6V1E2,18083
PUSL1,18084
FAM69B,18085
PIF1,18086
ISM1,18087
ANHX,18088
C19ORF81,18089
C3ORF22,18090
DEFB104B,18091
ERICH1-AS1,18092
FLJ13744,18093
FLJ35700,18094
LINC00527,18095
LOC100128727,18096
LOC100129089,18097
LOC100287877,18098
LOC100379224,18099
LOC100507283,18100
LOC100507391,18101
LOC100996263,18102
LOC142937,18103
LOC157503,18104
LOC284632,18105
LOC388942,18106
LOC389641,18107
LOC642776,18108
LOC730202,18109
WFDC11,18110
ZNF311,18111
ZNF837,18112
ZNF77,18113
DKFZP564H213,18114
LDHAL6A,18115
FLJ41757,18116
FLJ45482,18117
LOC728073,18118
CALHM3,18119
LOC729810,18120
ZNF853,18121
ATG4D,18122
LOC100630918,18123
ANP32F,18124
ADM5,18125
LOC100505666,18126
LOC729088,18127
GMCL1P1,18128
LOC100420758,18129
LOC494150,18130
FDX1L,18131
ZNF92,18132
GSG1L,18133
FLJ38668,18134
C21ORF58,18135
RDM1,18136
ULBP3,18137
KCNH8,18138
FAM122C,18139
LHFPL3,18140
VWA5B2,18141
NKX1-1,18142
FAM166A,18143
LOC729275,18144
CXORF30,18145
NACC1,18146
PCED1A,18147
MRRF,18148
STXBP4,18149
BLOC1S5,18150
CWC27,18151
N6AMT2,18152
MESDC2,18153
PHYKPL,18154
GOPC,18155
POLN,18156
C18ORF54,18157
CCDC18,18158
GSG2,18159
SELO,18160
ABLIM2,18161
GPRIN1,18162
PROKR2,18163
SLC9B1,18164
ALS2CR11,18165
AK8,18166
CCDC124,18167
CDKN2AIPNL,18168
ALKBH3,18169
ARL6IP6,18170
ZNF37A,18171
C12ORF65,18172
NOP9,18173
DDX55,18174
ANKRD39,18175
MRPS5,18176
C12ORF73,18177
EME1,18178
SAMD1,18179
BUD13,18180
CTU2,18181
ZFP41,18182
INO80E,18183
LZIC,18184
LOC100132884,18185
TRIM65,18186
RELT,18187
ZNF317,18188
ZNF354B,18189
SUSD3,18190
TP53RK,18191
LOC100129129,18192
MTX3,18193
CCDC137,18194
UTP23,18195
SNRNP48,18196
C16ORF13,18197
SETD9,18198
TRIM7,18199
DPH3,18200
LRRCC1,18201
SLC39A3,18202
HDAC8,18203
CDH24,18204
ANKRD13B,18205
DNAJC25,18206
DMRTA1,18207
C5ORF63,18208
DAZ2,18209
C15ORF41,18210
SRGAP2B,18211
GPR114,18212
RBAK,18213
ZCCHC3,18214
TMX3,18215
ZFAND2B,18216
TBX20,18217
LOC727944,18218
HMCN2,18219
TMEM108,18220
LOC150051,18221
ABCB5,18222
FAM46D,18223
GCNT7,18224
LOC100128416,18225
LOC100506047,18226
LOC100507194,18227
LOC100652770,18228
LOC150005,18229
PATE2,18230
C1ORF228,18231
LOC100133131,18232
CXORF67,18233
LOC400684,18234
LOC100287015,18235
ZNF547,18236
KCP,18237
METTL15,18238
SPIRE2,18239
PARD3B,18240
CEP44,18241
PRRT1,18242
PCDHB10,18243
ZNF397,18244
LOC283682,18245
GHSR,18246
PGBD4,18247
LOC100133315,18248
C4ORF36,18249
DEPDC4,18250
UG0898H09,18251
C12ORF60,18252
ZNF684,18253
BSX,18254
C8ORF48,18255
LOC100506667,18256
ZNF527,18257
ZNF718,18258
C1ORF100,18259
C20ORF196,18260
OR51B5,18261
KDM1B,18262
HUS1B,18263
MTFMT,18264
SLC25A2,18265
ANKUB1,18266
OR10D3,18267
DAZ1,18268
LOC541472,18269
LOC440934,18270
C1ORF74,18271
FAM24B,18272
C3ORF80,18273
ANKRD52,18274
PGBD1,18275
LOC100506469,18276
CDAN1,18277
SLC25A27,18278
CSTL1,18279
OR2B3,18280
BEND7,18281
DKFZP547J0410,18282
TBC1D28,18283
EFCAB13,18284
CCDC67,18285
C18ORF42,18286
SNX32,18287
TBX18,18288
RIMS4,18289
TAAR9,18290
HNRNPA1L2,18291
FAM181A,18292
SLC22A24,18293
OR3A1,18294
VCY1B,18295
TXNRD3NB,18296
SATL1,18297
COA5,18298
NOMO1,18299
NBPF9,18300
DGCR6,18301
FBXO18,18302
TOP1MT,18303
GZF1,18304
AASDH,18305
ANKRD9,18306
KLHL32,18307
EIF4E1B,18308
GPAT4,18309
POLR1G,18310
GAGE12I,18311
VCX,18312
VCX3A,18313
DHRS4,18314
RAD9B,18315
MDP1,18316
AUTS2,18317
ENTREP1,18318
SMYD1,18319
CCDC141,18320
STRC,18321
CCDC110,18322
KCNH3,18323
CCDC24,18324
LOC113230,18325
ANO8,18326
ENKD1,18327
VPS37D,18328
ERVW-1,18329
PIP5KL1,18330
LMTK3,18331
HIST1H4K,18332
GATSL3,18333
LOC728715,18334
LOC286254,18335
BRICD5,18336
OR1K1,18337
GOLGA6B,18338
OR10AD1,18339
LOC642441,18340
MGC10814,18341
PANX3,18342
DUSP18,18343
CCL3L1,18344
ENAM,18345
CCDC182,18346
DLL4,18347
ITFG3,18348
FAM178B,18349
LRRC27,18350
C2ORF61,18351
CLEC12B,18352
TEX33,18353
MSL3P1,18354
PEX11G,18355
CPLX3,18356
C17ORF100,18357
ANKRD45,18358
LRGUK,18359
TPGS1,18360
PHOSPHO1,18361
MGAT5B,18362
LOC100506302,18363
KIR2DL5B,18364
SPTY2D1-AS1,18365
INKA2,18366
RTN4RL1,18367
DCDC5,18368
FSIP2,18369
TAS2R42,18370
PRSS54,18371
THSD7B,18372
AKAP14,18373
WNT9B,18374
LOC541473,18375
RNASE8,18376
IL17F,18377
GJC3,18378
LRRC43,18379
RBMY1B,18380
GPR115,18381
TPD52L3,18382
LOC728637,18383
STK31,18384
LETM2,18385
LOC727924,18386
TAFA3,18387
CACNA2D4,18388
KIAA1328,18389
TMEM25,18390
KLHL34,18391
DUOXA1,18392
LPIN3,18393
CYB561D1,18394
EVPLL,18395
CPAMD8,18396
CDRT4,18397
TTC24,18398
SPATA4,18399
ZPBP2,18400
PPP3R2,18401
CAPZA3,18402
UBL4B,18403
SPATA24,18404
SPMIP9,18405
KCTD19,18406
TMEM239,18407
H1-7,18408
TXNDC2,18409
SPZ1,18410
CFAP263,18411
FAM199X,18412
TMEM215,18413
ODF3L2,18414
DMRT3,18415
OR1J4,18416
TEDDM1,18417
KCNT1,18418
ANKRD42,18419
DNAJB7,18420
MEI1,18421
PPP1R1C,18422
SUN5,18423
SFT2D3,18424
GOLGA6L2,18425
CCDC63,18426
ZNF831,18427
SIAH3,18428
LOC286154,18429
ZSCAN30,18430
LOC100507054,18431
C2ORF15,18432
C15ORF26,18433
PHLDB3,18434
TTC29,18435
CCL14,18436
PRR32,18437
NPSA,18438
LOC440330,18439
LOC400768,18440
LOC339807,18441
LOC100652999,18442
LOC100505716,18443
LOC100132874,18444
LOC100130429,18445
GLI4,18446
FOXD4L1,18447
MGC45800,18448
WDR63,18449
ABHD16B,18450
C12ORF54,18451
CACNG8,18452
XG,18453
TCF24,18454
PRO2949,18455
KLF14,18456
FAM69C,18457
ZFP82,18458
LOC286382,18459
LOC401176,18460
RLTPR,18461
UMODL1,18462
ADAL,18463
LOC153684,18464
SALL3,18465
PRO0471,18466
BEST3,18467
LOC388692,18468
ZNF567,18469
OR6B1,18470
DEFB129,18471
DTWD2,18472
TTLL2,18473
LOC441124,18474
MOP-1,18475
CERKL,18476
ZNF439,18477
ADAMTS18,18478
HSPA12B,18479
OR5M10,18480
KRT73,18481
PP12719,18482
LRRIQ1,18483
LIPJ,18484
LOC283112,18485
LOC100131662,18486
OR2L2,18487
LMBRD2,18488
ABCA9,18489
ZNF732,18490
MALRD1,18491
LOC440346,18492
LOC440117,18493
LOC285000,18494
LOC283475,18495
KRTAP19-3,18496
CCDC83,18497
CDH23,18498
EVI5L,18499
SNX12,18500
ZNF48,18501
FLJ12120,18502
C2ORF57,18503
DNAJB13,18504
LOC650157,18505
SPDYE8P,18506
LOC100506834,18507
DKFZP451A211,18508
GAGE6,18509
YAE1,18510
DRC8,18511
ETFRF1,18512
ATOSB,18513
ATP13A5,18514
WBSCR27,18515
SMCO3,18516
SPATA12,18517
ZNF19,18518
LOC729970,18519
C14ORF28,18520
LOC400043,18521
CXORF58,18522
LOC100505921,18523
UBAP1L,18524
CIB3,18525
IQCF6,18526
FAM71D,18527
KRTAP4-4,18528
TRIM60,18529
PXDNL,18530
STK11IP,18531
LOC729887,18532
XAGE1E,18533
RXFP1,18534
OPN4,18535
AMTN,18536
H3C2,18537
SLC38A12,18538
NUPR2,18539
CIMAP1A,18540
HDAC10,18541
SCP2D1,18542
SPMIP10,18543
MEIG1,18544
INTS6L,18545
FREM3,18546
ACTL9,18547
SYCE1,18548
IZUMO2,18549
MYRFL,18550
TBX22,18551
ENTHD1,18552
MYCBPAP,18553
FLJ21408,18554
RASGRP4,18555
WNT9A,18556
ABTB1,18557
SPSB4,18558
LRRC3DN,18559
B4GALNT4,18560
LOC645739,18561
OTUD5,18562
GGN,18563
LOC441204,18564
LOC728175,18565
FLJ37035,18566
GRK7,18567
LOC100127886,18568
LRRC16B,18569
RNF212,18570
CCDC154,18571
PIH2,18572
MOGAT3,18573
LOC339468,18574
LOC253573,18575
LOC100506368,18576
LOC100130815,18577
GABRR3,18578
FAM47B,18579
LOC286087,18580
LOC400692,18581
CFC1,18582
LOC692247,18583
HTR3C,18584
SPATC1,18585
LOC100130456,18586
FAM71E2,18587
GK5,18588
CECR6,18589
LOC100996345,18590
LOC100294145,18591
HSPC081,18592
LOC100996342,18593
CEACAM19,18594
GDF7,18595
LOC401002,18596
FAM109A,18597
FLJ35934,18598
GCSAML,18599
BEND2,18600
OR2T27,18601
FLJ45825,18602
FAM177B,18603
MCMDC2,18604
GALNT13,18605
CBY3,18606
GPR149,18607
MEF2BNB,18608
LOC100506083,18609
LOC285500,18610
SLC25A53,18611
TAS2R19,18612
ZNF396,18613
CARD11,18614
PLGLB2,18615
ZNF554,18616
LOC646014,18617
GBA2,18618
MAATS1,18619
ZNF479,18620
LOC284661,18621
LOC145945,18622
LOC100506258,18623
FLJ33544,18624
PASD1,18625
LOC401052,18626
FLJ35816,18627
LOC100130111,18628
FOXR1,18629
LEKR1,18630
CCDC105,18631
C1QTNF7,18632
FAM133B,18633
MRI1,18634
OR6B2,18635
MT-ATP6,18636
MT-CO1,18637
RBSN,18638
RINL,18639
DPY19L2,18640
LENG9,18641
MFSD14B,18642
WDR83,18643
ZKSCAN2,18644
AP5B1,18645
CPLANE1,18646
H4C1,18647
HEXD,18648
POTEE,18649
ZNF566,18650
ATP8B3,18651
FAM185A,18652
MAGEA2,18653
ZNF431,18654
PRAG1,18655
PPP1R2B,18656
ZNF776,18657
C2CD4C,18658
CDPF1,18659
H3-3A,18660
BMT2,18661
CASTOR2,18662
CYB5D2,18663
PALM3,18664
ZFAT,18665
RAET1G,18666
DNAJC30,18667
FCSK,18668
POTEI,18669
FAM135B,18670
H3C1,18671
HIST3H2BB,18672
ZNF761,18673
FAM219B,18674
FAM221A,18675
TSNARE1,18676
CCDC97,18677
GDPGP1,18678
PLPP6,18679
FER1L5,18680
H1-4,18681
NKAP,18682
ZNF729,18683
ZNF564,18684
ANKRD18B,18685
ALG14,18686
TEPSIN,18687
ZNF700,18688
FAM241B,18689
TRIM39,18690
ZNF823,18691
CCSER1,18692
ZBTB46,18693
ADAMTS14,18694
NDUFAF6,18695
ZNF724,18696
ATP1A4,18697
DCDC1,18698
ZNF714,18699
MAP3K21,18700
MINDY4,18701
PUS10,18702
ZNF799,18703
CCDC127,18704
CILP2,18705
MYORG,18706
BICRA,18707
TAF1L,18708
MISP3,18709
VIRMA,18710
DCP1B,18711
DPH1,18712
KSR2,18713
ZNF888,18714
CROCC2,18715
RAMAC,18716
APOBEC3D,18717
ARHGEF35,18718
NAA80,18719
TARSL2,18720
TET2,18721
ZNF28,18722
HOMEZ,18723
ZNF624,18724
METTL25,18725
GON7,18726
MT-ND5,18727
PACC1,18728
RGPD8,18729
BCDIN3D,18730
LOC400499,18731
KCTD18,18732
DNAH8,18733
DDX60L,18734
TICAM2,18735
GRID1,18736
MTARC2,18737
ZBTB12,18738
ZSCAN29,18739
CSNK1A1L,18740
PHETA1,18741
FRMPD3,18742
MYZAP,18743
MT-ND4,18744
MT-ND1,18745
LRATD2,18746
TOR2A,18747
OBI1,18748
SGO2,18749
TENT2,18750
C19ORF47,18751
FAM171A2,18752
SEPTIN6,18753
L1RE1,18754
RTN4R,18755
TTC9C,18756
CFAP58,18757
ZNF316,18758
KMT5C,18759
PRIMPOL,18760
SRCIN1,18761
ZSWIM9,18762
BCLAF3,18763
CCDC9B,18764
WDR90,18765
KLC3,18766
CENPP,18767
ZBED9,18768
RELCH,18769
NHLRC3,18770
HTD2,18771
PAXX,18772
SNX33,18773
ZNF865,18774
SULT1A3,18775
KNL1,18776
SENP8,18777
KDF1,18778
CRPPA,18779
LTO1,18780
RNF223,18781
ZNF658,18782
LARGE2,18783
UBN2,18784
SLF1,18785
ANKS3,18786
ATPSCKMT,18787
WASHC2C,18788
WDR24,18789
B3GLCT,18790
CFAP54,18791
NEMP2,18792
ZNF319,18793
ZSWIM3,18794
ASDURF,18795
BORCS7,18796
CARMIL2,18797
FBXW9,18798
PIP4P1,18799
HFM1,18800
CTU1,18801
GRAMD2A,18802
ZFYVE27,18803
MRVI1,18804
SELENON,18805
ZNF597,18806
TEDC1,18807
RABL2A,18808
ZNF449,18809
AKAP2,18810
ASB3,18811
EEF1AKMT4-ECE2,18812
ZNF845,18813
C2ORF16,18814
FBLL1,18815
PRORP,18816
MIDEAS,18817
LIPT2,18818
PLCD3,18819
FBH1,18820
ZNF251,18821
TBPL2,18822
ZNF558,18823
CFAP47,18824
RBMXL3,18825
ALG1,18826
SPATA31D1,18827
GHDC,18828
ESS2,18829
SPTY2D1,18830
CENPS,18831
TRAF7,18832
MTARC1,18833
URGCP-MRPS24,18834
C8ORF88,18835
SMIM44,18836
BEST4,18837
RNF103-CHMP3,18838
GPR55,18839
SH2D4B,18840
MS4A15,18841
SMIM29,18842
LOC112694756,18843
