name,pubchem_cid,smiles,valid_smiles,has_metal,metal_count,metal_symbols,metal_category
"2-hydroxy-4-((e)-3-(4-hydroxyphenyl)acryloyl)-2-((2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl)-6-((2s,3r,4r,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl)cyclohexane-1,3,5-trione",,"OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@H]1C(=O)C(=C(O)\C=C\c2ccc(O)cc2)C(=O)[C@@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O |a:2,4,5,7,9,30,32,35,37,39,&1:11,&2:14,&3:28|",True,False,0,,No metal
daprodustat,24831508,OC(=O)CNC(=O)c1c(O)n(C2CCCCC2)c(=O)n(C2CCCCC2)c1=O,True,False,0,,No metal
ephedrine-(racemic),7028,"CN[C@@H](C)[C@@H](O)c1ccccc1 |&1:2,&2:4|",True,False,0,,No metal
l-690330,132449,CC(Oc1ccc(O)cc1)(P(O)(O)=O)P(O)(O)=O,True,False,0,,No metal
bmy-7378,2419,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,True,False,0,,No metal
osilodrostat,44139752,Fc1cc(ccc1[C@H]1CCc2cncn12)C#N,True,False,0,,No metal
tolazoline,5504,C(C1=NCCN1)c1ccccc1 |t:1|,True,False,0,,No metal
prt4165,207893,O=C1C(=Cc2cccnc2)C(=O)c2ccccc12,True,False,0,,No metal
pf-06650833,118414016,CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@H]1F,True,False,0,,No metal
indirubin-3-monoxime,,O\N=C1\C(\Nc2ccccc\12)=C1\C(=O)Nc2ccccc12,True,False,0,,No metal
gpp-78,44819697,O=C(CCCCCCCn1cc(nn1)-c1cccnc1)Nc1ccccc1-c1ccccc1,True,False,0,,No metal
azd3264,91666658,Cc1noc(C)c1-c1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)c(O[C@H]2CCNC2)c1,True,False,0,,No metal
it1t,25147749,"CC1(C)CN2C(CS\C(NC3CCCCC3)=N\C3CCCCC3)=CSC2=N1 |c:24,28|",True,False,0,,No metal
pentacosanoic-acid,10468,CCCCCCCCCCCCCCCCCCCCCCCCC(O)=O,True,False,0,,No metal
sulfameter,5326,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,True,False,0,,No metal
l-aspartic-acid,5960,N[C@@H](CC(O)=O)C(O)=O,True,False,0,,No metal
haloperidol-decanoate,52919,CCCCCCCCCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,True,False,0,,No metal
beclabuvir,56934415,COc1ccc2-c3c(C4CCCCC4)c4ccc(cc4n3C[C@]3(C[C@H]3c2c1)C(=O)N1[C@H]2CC[C@@H]1CN(C)C2)C(=O)NS(=O)(=O)N(C)C |THB:27:29:31.32:34.35.37|,False,False,0,,Invalid/missing SMILES
flumecinol,76961845,"CC[C@@](O)(c1ccccc1)c1cccc(c1)C(F)(F)F |&1:2,r|",True,False,0,,No metal
glpg0187,53340771,COc1ccc(cc1)S(=O)(=O)N[C@@H](CNc1nc(C)nc(N2CCC(CC2)c2ccc3CCCNc3n2)c1C)C(O)=O,True,False,0,,No metal
cridanimod,38072,OC(=O)Cn1c2ccccc2c(=O)c2ccccc12,True,False,0,,No metal
sodium-orthovanadate,417214,O[V](O)(O)=O,True,True,1,V,Contains metal
sucralfate,,O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@H]2O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O,True,True,16,Al,Contains metal
as-1269574,5332859,Cc1cc(NCCO)nc(n1)-c1ccc(Br)cc1,True,False,0,,No metal
diazoxide,3019,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1 |t:1|,True,False,0,,No metal
monensin,441145,CC[C@]1(CC[C@@H](O1)[C@]1(C)CC[C@]2(C[C@H](O)[C@@H](C)[C@H](O2)[C@@H](C)[C@@H](OC)[C@H](C)C(O)=O)O1)[C@@H]1O[C@H](C[C@@H]1C)[C@H]1O[C@@](O)(CO)[C@H](C)C[C@@H]1C,True,False,0,,No metal
nvp-bez235,11977753,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1,True,False,0,,No metal
amg-487,24957182,CCOc1ccc(cc1)-n1c(nc2ncccc2c1=O)[C@@H](C)N(Cc1cccnc1)C(=O)Cc1ccc(OC(F)(F)F)cc1,True,False,0,,No metal
am-24,11862,Oc1c(I)cc(I)cc1I,True,False,0,,No metal
pci-24781,11749858,CN(C)Cc1c(oc2ccccc12)C(=O)NCCOc1ccc(cc1)C(=O)NO,True,False,0,,No metal
gonadorelin,638793,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,True,False,0,,No metal
chloramine-t,31388,Cc1ccc(cc1)S(=O)(=O)NCl,True,False,0,,No metal
docetaxel,148124,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](O)C1=O)C2(C)C |t:53|,True,False,0,,No metal
nppb,4549,OC(=O)c1cc(ccc1NCCCc1ccccc1)[N+]([O-])=O,True,False,0,,No metal
silibinin,31553,COc1cc(ccc1O)[C@H]1Oc2cc(ccc2O[C@@H]1CO)[C@H]1Oc2cc(O)cc(O)c2C(=O)[C@@H]1O,True,False,0,,No metal
tc-s-7009,70697712,[O-][N+](=O)c1c(Nc2cc(F)cc(Cl)c2)ccc2nonc12,True,False,0,,No metal
amprolium,2178,CCCc1ncc(C[n+]2ccccc2C)c(N)n1,True,False,0,,No metal
felbamate,3331,NC(=O)OCC(COC(N)=O)c1ccccc1,True,False,0,,No metal
nn-dnj,501640,CCCCCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,True,False,0,,No metal
antagonist-g,163960,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCNC(N)=N)C(N)=O,True,False,0,,No metal
clofibric-acid,2797,CC(C)(Oc1ccc(Cl)cc1)C(O)=O,True,False,0,,No metal
rimantadine,7048786,"C[C@@H](N)C12CC3CC(CC(C3)C1)C2 |&1:1,r|",True,False,0,,No metal
dexamethasone-acetate,236702,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O |c:11,t:7|",True,False,0,,No metal
carbenicillin,12877824,"CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O |a:4,5,22,&1:9|",True,False,0,,No metal
nitroflurbiprofen,67513161,"C[C@@H](C(=O)OCCCCO[N+]([O-])=O)c1ccc(c(F)c1)-c1ccccc1 |&1:1,r|",True,False,0,,No metal
azd6482,44137675,C[C@@H](Nc1ccccc1C(O)=O)c1cc(C)cn2c1nc(cc2=O)N1CCOCC1,True,False,0,,No metal
lemborexant,56944144,Cc1ncc(OC[C@]2(C[C@H]2C(=O)Nc2ccc(F)cn2)c2cccc(F)c2)c(C)n1,True,False,0,,No metal
rocuronium,441290,CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1,True,False,0,,No metal
pim-1-inhibitor-2,2765355,Nc1nccc(n1)-c1ccc2noc(-c3ccc(Cl)cc3)c2c1,True,False,0,,No metal
bendazac,2313,OC(=O)COc1nn(Cc2ccccc2)c2ccccc12,True,False,0,,No metal
d-7193,6995101,CC(=O)N[C@@H](CSSC[C@H](NC(C)=O)C(O)=O)C(O)=O,True,False,0,,No metal
aminosalicylate,4649,Nc1ccc(C(O)=O)c(O)c1,True,False,0,,No metal
abt-072,57775240,COc1c(\C=C\c2ccc(NS(C)(=O)=O)cc2)cc(cc1C(C)(C)C)-n1ccc(=O)[nH]c1=O,True,False,0,,No metal
y-26763,121878,CC(=O)N(O)[C@H]1[C@H](O)C(C)(C)Oc2ccc(cc12)C#N,True,False,0,,No metal
6-chloromelatonin,1858,COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl,True,False,0,,No metal
vu0361737,44191096,COc1cc(NC(=O)c2ccccn2)ccc1Cl,True,False,0,,No metal
pf-04447943,135564558,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc(=O)c2cnn(C3CCOCC3)c2[nH]1,True,False,0,,No metal
butylated-hydroxytoluene,31404,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,True,False,0,,No metal
levobunolol,39468,CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12,True,False,0,,No metal
sanazole,119163,COCCNC(=O)Cn1cnc(n1)[N+]([O-])=O,True,False,0,,No metal
ym-298198-desmethyl,11716890,Cc1c(sc2nc3ccc(N)cc3n12)C(=O)NC1CCCCC1,True,False,0,,No metal
miocamycin,,"CCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)OC(C)=O)O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](OC(C)=O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@@H]2OC)[C@H](O)[C@H]1N(C)C |t:38,40|",True,False,0,,No metal
nitenpyram,3034287,CCN(Cc1ccc(Cl)nc1)C(\NC)=C\[N+]([O-])=O,True,False,0,,No metal
oxiconazole,5353853,Clc1ccc(CO\N=C(/Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,True,False,0,,No metal
cort-108297,44454750,CCOC[C@@]12CN(CCC1=Cc1c(C2)cnn1-c1ccc(F)cc1)S(=O)(=O)c1ccc(cc1)C(F)(F)F |c:10|,True,False,0,,No metal
pp-1,1400,Cc1ccc(cc1)-c1nn(c2ncnc(N)c12)C(C)(C)C,True,False,0,,No metal
nicaraven,1598447,"C[C@@H](CNC(=O)c1cccnc1)NC(=O)c1cccnc1 |&1:1,r|",True,False,0,,No metal
chlorphenoxamine,38988830,CN(C)CCO[C@@](C)(c1ccccc1)c1ccc(Cl)cc1 |r|,True,False,0,,No metal
lb-100,11923097,"CN1CCN(CC1)C(=O)[C@@H]1[C@H]2CC[C@H](O2)[C@@H]1C(O)=O |&1:10,13,&2:15,&3:9|",True,False,0,,No metal
bromhexine,2442,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,True,False,0,,No metal
baclofen,6923772,NC[C@@H](CC(O)=O)c1ccc(Cl)cc1 |&1:2|,True,False,0,,No metal
mtpg,10752093,C[C@@](N)(C(O)=O)c1ccc(cc1)-c1nn[nH]n1 |&1:1|,True,False,0,,No metal
azd7594,67041274,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2n(ncc2c1)-c1cccc(c1)C(=O)N[C@@H]1CCOC1)c1ccc2OCCOc2c1,True,False,0,,No metal
coenzyme-q10,5281915,"COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O |c:2,t:58|",True,False,0,,No metal
iowh032,135565181,Oc1c(Br)cc(cc1Br)-c1noc(n1)C(=O)NCc1ccc(Oc2ccccc2)cc1,True,False,0,,No metal
actinomycin-d,78357827,CC(C)[C@@H]1NC(=O)[C@@H](NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@@H](NC5=O)C(C)C)c4nc23)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O,True,False,0,,No metal
isobutamben,7176,CC(C)COC(=O)c1ccc(N)cc1,True,False,0,,No metal
triamterene,5546,Nc1nc(N)c2nc(c(N)nc2n1)-c1ccccc1,True,False,0,,No metal
miconazole,1150344,"Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1 |&1:7,r|",True,False,0,,No metal
polaprezinc,,O=C1CCN[Zn]OC(=O)[C@H](Cc2cnc[nH]2)N1,True,True,1,Zn,Contains metal
idf-11774,71542096,CN1CCN(CC1)C(=O)COc1ccc(cc1)C12CC3CC(CC(C3)C1)C2,True,False,0,,No metal
ru-24969,108029,COc1ccc2[nH]cc(C3=CCNCC3)c2c1 |t:9|,True,False,0,,No metal
nb-001,2815031,Nc1ncnc2n(CCNCCCCCO)cnc12,True,False,0,,No metal
azaperone,15443,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1,True,False,0,,No metal
tws-119,9549289,Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1,True,False,0,,No metal
ssr240612,9853583,COc1ccc2cc(ccc2c1)S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc1ccc(CN2[C@@H](C)CCC[C@H]2C)cc1)C(=O)N(C)C(C)C)c1ccc2OCOc2c1,True,False,0,,No metal
enbucrilate,23087,CCCCOC(=O)C(=C)C#N,True,False,0,,No metal
thiamine,1130,Cc1c(CCO)sc[n+]1Cc1cnc(C)nc1N,True,False,0,,No metal
guancydine,14211,CCC(C)(C)NC(=N)NC#N,True,False,0,,No metal
presatovir,58029842,Cc1cn2nc(cc2nc1N1CC[C@H](N)C1)[C@@H]1CCCCN1C(=O)c1cc(Cl)ccc1NS(C)(=O)=O,True,False,0,,No metal
sumanirole,9818479,CN[C@@H]1Cc2cccc3[nH]c(=O)n(C1)c23,True,False,0,,No metal
vtp-27999,16126898,CN[C@H](CNC(=O)N1CCC[C@H](C1)[C@@H](OCCNC(=O)OC)c1cccc(Cl)c1)C[C@H]1CCCOC1,True,False,0,,No metal
dihydroxyacetone,670,OCC(=O)CO,True,False,0,,No metal
temanogrel,11604525,COc1cccc(c1)C(=O)Nc1ccc(OCCN2CCOCC2)c(c1)-c1ccnn1C,True,False,0,,No metal
algestone-acetophenide,5284538,CC(=O)[C@@]12O[C@@](C)(O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]21C)c1ccccc1 |t:15|,True,False,0,,No metal
ml218,,CC(C)(C)CCN1C[C@H]2[C@H](CNC(=O)c3cc(Cl)cc(Cl)c3)[C@H]2C1,True,False,0,,No metal
pivagabine,68888,CC(C)(C)C(=O)NCCCC(O)=O,True,False,0,,No metal
methiopril,667560,"C[C@@H]1CCC[C@@H](N1C(=O)CCSC(C)=O)C(O)=O |&1:1,5,r|",True,False,0,,No metal
eravacycline,,"[H][C@@]12Cc3c(F)cc(NC(=O)CN4CCCC4)c(O)c3C(=O)[C@H]1C(=O)[C@]1(O)C(=O)[C@H](C(N)=O)C(=O)[C@@H](N(C)C)[C@]1([H])C2 |&1:29,&2:22|",True,False,0,,No metal
cgk-733,92509770,"[O-][N+](=O)c1cc(NC(=S)N[C@@H](NC(=O)C(c2ccccc2)c2ccccc2)C(Cl)(Cl)Cl)ccc1F |&1:10,r|",True,False,0,,No metal
sapropterin,135398654,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1,True,False,0,,No metal
methyl-salicylate,4133,COC(=O)c1ccccc1O,True,False,0,,No metal
bw-616u,11722381,CNC(=O)c1ccc2C(=O)c3ccccc3S(=O)(=O)c2c1,True,False,0,,No metal
dichlorisone-acetate,5388959,"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]12C |c:19,t:15|",True,False,0,,No metal
monobenzone,7638,Oc1ccc(OCc2ccccc2)cc1,True,False,0,,No metal
lacitol,157355,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,True,False,0,,No metal
tuaminoheptane,6992808,CCCCC[C@@H](C)N |&1:5|,True,False,0,,No metal
secoisolariciresinol-(-),65373,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,True,False,0,,No metal
ritonavir,392622,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,True,False,0,,No metal
ochromycinone,11808929,C[C@@H]1CC(=O)c2c(C1)ccc1C(=O)c3c(O)cccc3C(=O)c21,True,False,0,,No metal
methyclothiazide,12309469,"CN1[C@@H](CCl)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O |&1:2,r|",True,False,0,,No metal
phenethyl-isothiocyanate,16741,S=C=NCCc1ccccc1,True,False,0,,No metal
epz020411,,CNCCN(C)Cc1c[nH]nc1-c1ccc(O[C@H]2C[C@@H](C2)OCCC2CCOCC2)cc1 |r|,True,False,0,,No metal
"isoquinoline,-6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydro,",164752,COc1cc2CCN[C@@H](C)c2cc1OC |&1:8|,True,False,0,,No metal
sipatrigine,60803,CN1CCN(CC1)c1ncc(c(N)n1)-c1cc(Cl)cc(Cl)c1Cl,True,False,0,,No metal
aptiganel,60840,CCc1cccc(c1)N(C)C(=N)Nc1cccc2ccccc12,True,False,0,,No metal
ndd-094,10313324,Cc1nccn1Cc1ccccn1,True,False,0,,No metal
crizotinib-(s),56671814,C[C@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,True,False,0,,No metal
pd-123319,5311345,CN(C)c1ccc(Cn2cnc3CN([C@@H](Cc23)C(O)=O)C(=O)C(c2ccccc2)c2ccccc2)cc1C,True,False,0,,No metal
tesaglitazar,208901,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(O)=O,True,False,0,,No metal
2-chloro-n6-cyclopentyladenosine,123807,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NC3CCCC3)nc(Cl)nc12,True,False,0,,No metal
adl5859,11417954,CCN(CC)C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2cccc(O)c12 |t:14|,True,False,0,,No metal
nsc-405020,879610,"CCC[C@@H](C)NC(=O)c1ccc(Cl)c(Cl)c1 |&1:3,r|",True,False,0,,No metal
daptomycin,21585658,[H][C@]1(CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](C)NC(=O)[C@]([H])(CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCCCCCCCC)[C@@H](C)OC(=O)[C@]([H])(CC(=O)c2ccccc2N)NC(=O)[C@@]([H])(NC1=O)[C@H](C)CC(O)=O,True,False,0,,No metal
nicodicosapent,50991753,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCNC(=O)c1cccnc1,True,False,0,,No metal
1-azakenpaullone,6538897,Brc1ccc2[nH]c-3c(CC(=O)Nc4cccnc-34)c2c1,True,False,0,,No metal
7-aminocephalosporanic-acid,7058093,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O |t:5|,True,False,0,,No metal
ch-170,139570,Cc1nc(Cn2cnc3n(C)c(=O)n(C)c(=O)c23)no1,True,False,0,,No metal
pik-294,24905149,Cc1ccccc1-n1c(Cn2nc(-c3cccc(O)c3)c3c(N)ncnc23)nc2cccc(C)c2c1=O,True,False,0,,No metal
carglumic-acid,121396,NC(=O)N[C@@H](CCC(O)=O)C(O)=O,True,False,0,,No metal
crolibulin,23649181,COc1cc(cc(Br)c1OC)[C@H]1C(C#N)=C(N)Oc2c(N)c(N)ccc12 |t:15|,True,False,0,,No metal
biotin,171548,OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,True,False,0,,No metal
tetrahydropapaverine,688594,COc1ccc(C[C@H]2NCCc3cc(OC)c(OC)cc23)cc1OC |&1:7|,True,False,0,,No metal
ro-5263397,56835991,Cc1c(F)cccc1[C@H]1COC(N)=N1 |c:13|,True,False,0,,No metal
procodazole,65708,OC(=O)CCc1nc2ccccc2[nH]1,True,False,0,,No metal
piroximone,55263,CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1,True,False,0,,No metal
creatinine,588,CN1CC(=O)NC1=N,True,False,0,,No metal
piperazine,4837,C1CNCCN1,True,False,0,,No metal
clanfenur,68684,CN(C)c1cccc(F)c1C(=O)NC(=O)Nc1ccc(Cl)cc1,True,False,0,,No metal
pd-156707,9871594,COc1ccc(cc1)C(=O)C(\Cc1cc(OC)c(OC)c(OC)c1)=C(/C(O)=O)c1ccc2OCOc2c1,True,False,0,,No metal
m-thp,,Oc1cccc(c1)-c1c2ccc(n2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc1n2,True,False,0,,No metal
sorbic-acid,643460,C\C=C\C=C\C(O)=O,True,False,0,,No metal
fleroxacin,40466912,CN1CCN(CC1)c1c(F)cc2c(c1F)n(CCF)cc(C(O)=O)c2=O,True,False,0,,No metal
streptomycin,19649,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,True,False,0,,No metal
neuropathiazol,11667240,CCOC(=O)c1ccc(cc1)N(C)c1csc(n1)-c1ccccc1,True,False,0,,No metal
irgd-peptide,,[H][C@@]12CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@]([H])(CC(O)=O)NC(=O)CNC(=O)[C@]([H])(CCCNC(N)=N)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(O)=O)NC2=O)C(O)=O,True,False,0,,No metal
thioctic-acid,445125,"OC(=O)CCCC[C@H]1CCSS1 |&1:7,r|",True,False,0,,No metal
iopamidol,65492,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,True,False,0,,No metal
cyclizine,6726,CN1CCN(CC1)C(c1ccccc1)c1ccccc1,True,False,0,,No metal
chlormezanone,6604211,"CN1[C@@H](c2ccc(Cl)cc2)S(=O)(=O)CCC1=O |&1:2,r|",True,False,0,,No metal
co-102862,9816959,NC(=O)N\N=C\c1ccc(Oc2ccc(F)cc2)cc1,True,False,0,,No metal
ethionamide,2761171,CCc1cc(ccn1)C(N)=S,True,False,0,,No metal
netupitant,6451149,CN(C(=O)C(C)(C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cnc(cc1-c1ccccc1C)N1CCN(C)CC1,True,False,0,,No metal
cefoperazone,44187,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(CSc4nnnn4C)=C(N3C2=O)C(O)=O)c2ccc(O)cc2)C(=O)C1=O |c:26|,True,False,0,,No metal
taltobulin,6918637,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](\C=C(/C)C(O)=O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1,True,False,0,,No metal
cenerimod,49871973,CCc1cc(cc(C)c1OC[C@@H](O)CO)-c1noc(n1)-c1cc(OC)nc(c1)C1CCCC1,True,False,0,,No metal
sugammadex,,O[C@H]1[C@H](O)[C@H]2O[C@@H]3O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]4O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]5O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]6O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]7O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]8O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]9O[C@@H](CSCCC(O)=O)[C@H](O[C@@H]1O[C@H]2CSCCC(O)=O)[C@@H](O)[C@@H]9O)[C@@H](O)[C@@H]8O)[C@@H](O)[C@@H]7O)[C@@H](O)[C@@H]6O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@@H]3O,True,False,0,,No metal
pd-160170,9820766,CC(C)c1ccccc1S(=O)(=O)c1cc(N)c2ncccc2c1[N+]([O-])=O,True,False,0,,No metal
diosmetin,5281612,COc1ccc(cc1O)-c1cc(=O)c2c(O)cc(O)cc2o1,True,False,0,,No metal
terameprocol,476861,COc1ccc(C[C@H](C)[C@H](C)Cc2ccc(OC)c(OC)c2)cc1OC,True,False,0,,No metal
secnidazole,667451,"C[C@@H](O)Cn1c(C)ncc1[N+]([O-])=O |&1:1,r|",True,False,0,,No metal
docebenone,1967,"CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O |c:1,t:19|",True,False,0,,No metal
azd7762,11152667,NC(=O)Nc1cc(sc1C(=O)N[C@H]1CCCNC1)-c1cccc(F)c1,True,False,0,,No metal
protriptyline,4976,CNCCCC1c2ccccc2C=Cc2ccccc12 |c:13|,True,False,0,,No metal
pfk-158,71730058,FC(F)(F)c1ccc2ccc(\C=C\C(=O)c3ccncc3)nc2c1,True,False,0,,No metal
pf-429242,23661637,CCN(CC)Cc1ccc(cc1)C(=O)N(CCc1ccccc1OC)[C@@H]1CCNC1,True,False,0,,No metal
deazaguanine,55710,Nc1cc2[nH]cnc2c(O)n1,True,False,0,,No metal
phenazopyridine,,Nc1ccc(\N=N\c2ccccc2)c(N)n1,True,False,0,,No metal
bay-1895344,118869362,C[C@@H]1COCCN1c1cc(-c2ccnn2C)c2ccnc(-c3ccn[nH]3)c2n1,True,False,0,,No metal
sennoside-protonated,,"OC[C@H]1O[C@@H](Oc2cccc3c(-c4c5cccc(O[C@H]6O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]6O)c5c(O)c5c(O)cc(cc45)C(O)=O)c4cc(cc(O)c4c(O)c23)C(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O |&1:2,&2:4,&3:19,&4:21,&5:24,&6:26,&7:28,&8:56,&9:58,&10:60,r|",True,False,0,,No metal
2-deoxyglucose,9062,OC[C@H]1O[C@H](O)C[C@@H](O)[C@@H]1O,True,False,0,,No metal
